,target,RAPL_ENERGY_DRAM_0,RAPL_ENERGY_DRAM_1,RAPL_ENERGY_PKG_0,RAPL_ENERGY_PKG_1,begin,end,entryNumber,RAPL_ENERGY_DRAM_all,RAPL_ENERGY_PKG_all,machineName,time,powers_av_all,type,methode,bench,class,Nbprocess,y_ax
19162,cstates_normal_LU_C_64_8,357.63018798828125,341.8803024291992,3258.3154296875,3253.9813537597656,2019-06-07 11:28:35.740,2019-06-07 11:29:01.766,8,7211.807273864746,14423.614547729492,allmodes,26.026,534.2079462122034,cstates,normal,LU,C,64,cstates normal
19246,cstates_normal_LU_C_64_9,368.53304290771484,353.77503204345703,3368.635498046875,3357.0945739746094,2019-06-07 11:29:04.772,2019-06-07 11:29:31.798,9,7448.038146972656,14896.076293945312,allmodes,27.026,532.0027247837612,cstates,normal,LU,C,64,cstates normal
19334,cstates_normal_LU_C_64_10,369.66172790527344,348.0762405395508,3375.011749267578,3363.3168334960938,2019-06-07 11:29:34.803,2019-06-07 11:30:01.830,10,7456.066551208496,14912.133102416992,allmodes,27.027,532.5761822291782,cstates,normal,LU,C,64,cstates normal
19425,cstates_normal_LU_C_64_11,358.6515426635742,341.94129943847656,3258.070068359375,3255.553985595703,2019-06-07 11:30:05.835,2019-06-07 11:30:31.864,11,7214.216896057129,14428.433792114258,allmodes,26.029,534.3864367449725,cstates,normal,LU,C,64,cstates normal
19509,cstates_normal_LU_C_64_12,415.00018310546875,350.75621032714844,3621.8433227539062,3608.386688232422,2019-06-07 11:30:34.869,2019-06-07 11:31:03.899,12,7995.986404418945,15991.97280883789,allmodes,29.03,533.0657602945963,cstates,normal,LU,C,64,cstates normal
19603,cstates_normal_LU_C_64_13,370.1390838623047,352.9132614135742,3381.498077392578,3375.6795654296875,2019-06-07 11:31:06.903,2019-06-07 11:31:33.932,13,7480.2299880981445,14960.459976196289,allmodes,27.029,534.3021420070103,cstates,normal,LU,C,64,cstates normal
19691,cstates_normal_LU_C_64_14,376.42781829833984,345.6190948486328,3382.1358032226562,3378.2648010253906,2019-06-07 11:31:36.936,2019-06-07 11:32:03.964,14,7482.4475173950195,14964.895034790039,allmodes,27.028,534.4605369567871,cstates,normal,LU,C,64,cstates normal
19781,cstates_normal_LU_C_64_15,358.67545318603516,343.26419830322266,3257.833709716797,3255.8021545410156,2019-06-07 11:32:07.969,2019-06-07 11:32:33.996,15,7215.57551574707,14431.15103149414,allmodes,26.027,534.4870752405237,cstates,normal,LU,C,64,cstates normal
19866,cstates_normal_LU_C_64_16,364.73748779296875,361.8566589355469,3381.1182556152344,3374.9393310546875,2019-06-07 11:32:37.000,2019-06-07 11:33:04.032,16,7482.6517333984375,14965.303466796875,allmodes,27.032,534.4751238141741,cstates,normal,LU,C,64,cstates normal
19954,cstates_normal_LU_C_64_17,371.3085708618164,349.4221649169922,3376.8350524902344,3366.9192504882812,2019-06-07 11:33:07.036,2019-06-07 11:33:34.065,17,7464.485038757324,14928.970077514648,allmodes,27.029,533.1775027683804,cstates,normal,LU,C,64,cstates normal
20042,cstates_normal_LU_C_64_18,369.91297912597656,350.52542877197266,3369.4063415527344,3358.4847717285156,2019-06-07 11:33:37.070,2019-06-07 11:34:04.098,18,7448.329521179199,14896.659042358398,allmodes,27.028,532.0235372270856,cstates,normal,LU,C,64,cstates normal
20132,cstates_normal_LU_C_64_19,372.8357925415039,349.33263397216797,3382.2638549804688,3378.6839294433594,2019-06-07 11:34:08.103,2019-06-07 11:34:35.133,19,7483.1162109375,14966.232421875,allmodes,27.03,534.50830078125,cstates,normal,LU,C,64,cstates normal
20221,cstates_normal_LU_C_64_20,371.77650451660156,349.36112213134766,3377.9755859375,3368.005126953125,2019-06-07 11:34:38.137,2019-06-07 11:35:05.165,20,7467.118339538574,14934.236679077148,allmodes,27.028,533.3655956813267,cstates,normal,LU,C,64,cstates normal
20309,cstates_normal_LU_C_64_21,370.8452682495117,352.72367095947266,3371.8814392089844,3360.2460021972656,2019-06-07 11:35:08.170,2019-06-07 11:35:35.199,21,7455.696380615234,14911.392761230469,allmodes,27.029,532.5497414725168,cstates,normal,LU,C,64,cstates normal
20396,cstates_normal_LU_C_64_22,375.3866653442383,347.4148941040039,3374.4164428710938,3365.142547607422,2019-06-07 11:35:38.203,2019-06-07 11:36:05.230,22,7462.360549926758,14924.721099853516,allmodes,27.027,533.025753566197,cstates,normal,LU,C,64,cstates normal
20486,cstates_normal_LU_C_64_23,360.22874450683594,343.1101379394531,3255.1406860351562,3254.6481323242188,2019-06-07 11:36:09.235,2019-06-07 11:36:35.264,23,7213.127700805664,14426.255401611328,allmodes,26.029,534.3057556152344,cstates,normal,LU,C,64,cstates normal
20572,cstates_normal_LU_C_64_24,370.68541717529297,348.9207534790039,3375.896697998047,3366.066864013672,2019-06-07 11:36:38.269,2019-06-07 11:37:05.298,24,7461.569732666016,14923.139465332031,allmodes,27.029,532.9692666190011,cstates,normal,LU,C,64,cstates normal
20660,cstates_normal_LU_C_64_25,370.0541534423828,354.2636947631836,3368.7889404296875,3358.907684326172,2019-06-07 11:37:08.302,2019-06-07 11:37:35.330,25,7452.014472961426,14904.028945922852,allmodes,27.028,532.2867480686733,cstates,normal,LU,C,64,cstates normal
20749,cstates_normal_LU_C_64_26,379.81119537353516,345.96728515625,3382.1070251464844,3381.019012451172,2019-06-07 11:37:39.335,2019-06-07 11:38:06.369,26,7488.904518127441,14977.809036254883,allmodes,27.034,534.9217512948172,cstates,normal,LU,C,64,cstates normal
20837,cstates_normal_LU_C_64_27,373.57718658447266,352.23265838623047,3380.459716796875,3373.718475341797,2019-06-07 11:38:09.373,2019-06-07 11:38:36.401,27,7479.988037109375,14959.97607421875,allmodes,27.028,534.2848597935268,cstates,normal,LU,C,64,cstates normal
20925,cstates_normal_LU_C_64_28,371.6564712524414,349.0945587158203,3379.9913635253906,3372.2039489746094,2019-06-07 11:38:39.406,2019-06-07 11:39:06.435,28,7472.946342468262,14945.892684936523,allmodes,27.029,533.7818816048758,cstates,normal,LU,C,64,cstates normal
21013,cstates_normal_LU_C_64_29,371.45972442626953,349.62574768066406,3375.616912841797,3366.4893798828125,2019-06-07 11:39:09.440,2019-06-07 11:39:36.472,29,7463.191764831543,14926.383529663086,allmodes,27.032,533.085126059396,cstates,normal,LU,C,64,cstates normal
21102,cstates_normal_LU_C_64_30,372.28277587890625,354.573974609375,3370.6448364257812,3358.165069580078,2019-06-07 11:39:39.477,2019-06-07 11:40:06.506,30,7455.666656494141,14911.333312988281,allmodes,27.029,532.5476183210101,cstates,normal,LU,C,64,cstates normal
21189,cstates_normal_LU_C_64_31,377.1825408935547,345.5635757446289,3378.5349731445312,3365.1392517089844,2019-06-07 11:40:09.511,2019-06-07 11:40:36.538,31,7466.420341491699,14932.840682983398,allmodes,27.027,533.3157386779785,cstates,normal,LU,C,64,cstates normal
21277,cstates_normal_LU_C_64_32,371.63514709472656,349.52423095703125,3370.063507080078,3358.452178955078,2019-06-07 11:40:39.543,2019-06-07 11:41:06.573,32,7449.675064086914,14899.350128173828,allmodes,27.03,532.1196474347796,cstates,normal,LU,C,64,cstates normal
21367,cstates_normal_LU_C_64_33,361.6362075805664,342.88763427734375,3257.0022583007812,3256.141632080078,2019-06-07 11:41:10.578,2019-06-07 11:41:36.606,33,7217.6677322387695,14435.335464477539,allmodes,26.028,534.6420542399088,cstates,normal,LU,C,64,cstates normal
21455,cstates_normal_LU_C_64_34,372.99195098876953,349.34619903564453,3380.072479248047,3379.1795654296875,2019-06-07 11:41:40.611,2019-06-07 11:42:07.635,34,7481.590194702148,14963.180389404297,allmodes,27.024,534.399299621582,cstates,normal,LU,C,64,cstates normal
21542,cstates_normal_LU_C_64_35,363.6198043823242,363.4253234863281,3379.9273376464844,3374.9419860839844,2019-06-07 11:42:10.639,2019-06-07 11:42:37.667,35,7481.914451599121,14963.828903198242,allmodes,27.028,534.4224608285086,cstates,normal,LU,C,64,cstates normal
21630,cstates_normal_LU_C_64_36,371.48278045654297,348.7560501098633,3374.8297119140625,3363.3125915527344,2019-06-07 11:42:40.673,2019-06-07 11:43:07.700,36,7458.381134033203,14916.762268066406,allmodes,27.027,532.7415095738003,cstates,normal,LU,C,64,cstates normal
21718,cstates_normal_LU_C_64_37,371.58121490478516,353.50801849365234,3373.1265563964844,3362.477081298828,2019-06-07 11:43:10.705,2019-06-07 11:43:37.733,37,7460.69287109375,14921.3857421875,allmodes,27.028,532.9066336495536,cstates,normal,LU,C,64,cstates normal
21806,cstates_normal_LU_C_64_38,361.3873596191406,341.16896057128906,3258.3492431640625,3253.069580078125,2019-06-07 11:43:40.737,2019-06-07 11:44:06.766,38,7213.975143432617,14427.950286865234,allmodes,26.029,534.3685291431568,cstates,normal,LU,C,64,cstates normal
21893,cstates_normal_LU_C_64_39,373.41015625,352.0585632324219,3382.5953063964844,3379.5020751953125,2019-06-07 11:44:10.771,2019-06-07 11:44:37.802,39,7487.566101074219,14975.132202148438,allmodes,27.031,534.82615007673,cstates,normal,LU,C,64,cstates normal
21982,cstates_normal_LU_C_64_40,372.15770721435547,353.4182662963867,3382.3258666992188,3375.106231689453,2019-06-07 11:44:40.807,2019-06-07 11:45:07.836,40,7483.008071899414,14966.016143798828,allmodes,27.029,534.5005765642438,cstates,normal,LU,C,64,cstates normal
22069,cstates_normal_LU_C_64_41,358.57283782958984,342.3389587402344,3258.5184326171875,3253.0513305664062,2019-06-07 11:45:10.840,2019-06-07 11:45:36.869,41,7212.481559753418,14424.963119506836,allmodes,26.029,534.257893315068,cstates,normal,LU,C,64,cstates normal
22156,cstates_normal_LU_C_64_42,359.4253234863281,341.5824661254883,3256.516326904297,3254.4750366210938,2019-06-07 11:45:40.874,2019-06-07 11:46:06.899,42,7211.999153137207,14423.998306274414,allmodes,26.025,534.222159491645,cstates,normal,LU,C,64,cstates normal
22241,cstates_normal_LU_C_64_43,371.0274887084961,347.46092987060547,3371.3445434570312,3360.163330078125,2019-06-07 11:46:09.903,2019-06-07 11:46:36.933,43,7449.996292114258,14899.992584228516,allmodes,27.03,532.1425922938755,cstates,normal,LU,C,64,cstates normal
22331,cstates_normal_LU_C_64_44,369.68514251708984,357.4603500366211,3382.78662109375,3379.0447387695312,2019-06-07 11:46:40.938,2019-06-07 11:47:07.964,44,7488.976852416992,14977.953704833984,allmodes,27.026,534.9269180297852,cstates,normal,LU,C,64,cstates normal
22420,cstates_normal_LU_C_64_45,370.81270599365234,354.78826904296875,3382.4197692871094,3374.795379638672,2019-06-07 11:47:10.969,2019-06-07 11:47:37.999,45,7482.816123962402,14965.632247924805,allmodes,27.03,534.4868659973145,cstates,normal,LU,C,64,cstates normal
22507,cstates_normal_LU_C_64_46,358.77130126953125,342.35240173339844,3258.8439025878906,3253.599822998047,2019-06-07 11:47:41.003,2019-06-07 11:48:07.030,46,7213.567428588867,14427.134857177734,allmodes,26.027,534.3383280436198,cstates,normal,LU,C,64,cstates normal
22595,cstates_normal_LU_C_64_47,358.44676971435547,340.85440826416016,3256.993682861328,3255.1632080078125,2019-06-07 11:48:11.035,2019-06-07 11:48:37.064,47,7211.458068847656,14422.916137695312,allmodes,26.029,534.1820791739004,cstates,normal,LU,C,64,cstates normal
22679,cstates_normal_LU_C_64_48,370.7870330810547,348.8499069213867,3372.205047607422,3360.0166015625,2019-06-07 11:48:40.069,2019-06-07 11:49:07.097,48,7451.858589172363,14903.717178344727,allmodes,27.028,532.2756135123117,cstates,normal,LU,C,64,cstates normal
22769,cstates_normal_LU_C_64_49,372.42242431640625,348.33619689941406,3381.562713623047,3379.127197265625,2019-06-07 11:49:11.102,2019-06-07 11:49:38.126,49,7481.448532104492,14962.897064208984,allmodes,27.024,534.3891808646066,cstates,normal,LU,C,64,cstates normal
22857,cstates_normal_LU_C_64_50,358.87291717529297,341.4681701660156,3254.777801513672,3247.3781127929688,2019-06-07 11:49:41.131,2019-06-07 11:50:07.157,50,7202.497001647949,14404.994003295898,allmodes,26.026,533.5182964183666,cstates,normal,LU,C,64,cstates normal
22944,cstates_normal_LU_C_64_51,375.47808837890625,350.27996826171875,3381.7130737304688,3379.4305725097656,2019-06-07 11:50:11.162,2019-06-07 11:50:38.188,51,7486.901702880859,14973.803405761719,allmodes,27.026,534.7786930629185,cstates,normal,LU,C,64,cstates normal
23032,cstates_normal_LU_C_64_52,371.30846405029297,353.6199722290039,3378.19921875,3369.821563720703,2019-06-07 11:50:41.193,2019-06-07 11:51:08.224,52,7472.94921875,14945.8984375,allmodes,27.031,533.7820870535714,cstates,normal,LU,C,64,cstates normal
23120,cstates_normal_LU_C_64_53,371.5182189941406,353.68761444091797,3381.5992431640625,3374.9530639648438,2019-06-07 11:51:11.228,2019-06-07 11:51:38.257,53,7481.758140563965,14963.51628112793,allmodes,27.029,534.4112957545689,cstates,normal,LU,C,64,cstates normal
23208,cstates_normal_LU_C_64_54,371.24011993408203,355.40955352783203,3376.1771240234375,3370.6438903808594,2019-06-07 11:51:41.262,2019-06-07 11:52:08.293,54,7473.470687866211,14946.941375732422,allmodes,27.031,533.8193348475864,cstates,normal,LU,C,64,cstates normal
23296,cstates_normal_LU_C_64_55,372.4303512573242,350.08372497558594,3383.3448486328125,3379.1468505859375,2019-06-07 11:52:11.298,2019-06-07 11:52:38.327,55,7485.00577545166,14970.01155090332,allmodes,27.029,534.6432696751186,cstates,normal,LU,C,64,cstates normal
23384,cstates_normal_LU_C_64_56,370.7558364868164,353.47801971435547,3376.689910888672,3367.7518615722656,2019-06-07 11:52:41.332,2019-06-07 11:53:08.361,56,7468.675628662109,14937.351257324219,allmodes,27.029,533.4768306187221,cstates,normal,LU,C,64,cstates normal
23472,cstates_normal_LU_C_64_57,372.14994049072266,350.02843475341797,3383.3697509765625,3376.7688598632812,2019-06-07 11:53:11.365,2019-06-07 11:53:38.394,57,7482.316986083984,14964.633972167969,allmodes,27.029,534.4512132917132,cstates,normal,LU,C,64,cstates normal
23560,cstates_normal_LU_C_64_58,371.7897720336914,347.16461181640625,3374.0025634765625,3364.453094482422,2019-06-07 11:53:41.399,2019-06-07 11:54:08.423,58,7457.410041809082,14914.820083618164,allmodes,27.024,532.6721458435059,cstates,normal,LU,C,64,cstates normal
23650,cstates_normal_LU_C_64_59,372.82875061035156,349.59146881103516,3382.740234375,3380.5008239746094,2019-06-07 11:54:12.428,2019-06-07 11:54:39.459,59,7485.661277770996,14971.322555541992,allmodes,27.031,534.6900912693569,cstates,normal,LU,C,64,cstates normal
23738,cstates_normal_LU_C_64_60,372.11004638671875,350.0688934326172,3381.7134399414062,3375.1939697265625,2019-06-07 11:54:42.464,2019-06-07 11:55:09.494,60,7479.086349487305,14958.17269897461,allmodes,27.03,534.2204535348075,cstates,normal,LU,C,64,cstates normal
23826,cstates_normal_LU_C_64_61,371.5921401977539,353.4940414428711,3373.5494689941406,3363.6309204101562,2019-06-07 11:55:12.499,2019-06-07 11:55:39.529,61,7462.266571044922,14924.533142089844,allmodes,27.03,533.019040788923,cstates,normal,LU,C,64,cstates normal
23914,cstates_normal_LU_C_64_62,374.5569381713867,347.9875793457031,3381.8421020507812,3378.41162109375,2019-06-07 11:55:42.534,2019-06-07 11:56:09.559,62,7482.798240661621,14965.596481323242,allmodes,27.025,534.4855886186872,cstates,normal,LU,C,64,cstates normal
24002,cstates_normal_LU_C_64_63,372.08846282958984,355.87474822998047,3374.9995727539062,3366.4486083984375,2019-06-07 11:56:12.564,2019-06-07 11:56:39.593,63,7469.411392211914,14938.822784423828,allmodes,27.029,533.5293851579938,cstates,normal,LU,C,64,cstates normal
24090,cstates_normal_LU_C_64_64,358.9934616088867,341.64093017578125,3258.7252197265625,3253.5070190429688,2019-06-07 11:56:42.598,2019-06-07 11:57:08.631,64,7212.866630554199,14425.733261108398,allmodes,26.033,534.2864170780888,cstates,normal,LU,C,64,cstates normal
24177,cstates_normal_LU_C_64_65,373.23302459716797,351.97171783447266,3381.494842529297,3377.202667236328,2019-06-07 11:57:12.636,2019-06-07 11:57:39.664,65,7483.902252197266,14967.804504394531,allmodes,27.028,534.564446585519,cstates,normal,LU,C,64,cstates normal
24265,cstates_normal_LU_C_64_66,371.0338897705078,348.4249572753906,3382.8857421875,3373.3085327148438,2019-06-07 11:57:42.669,2019-06-07 11:58:09.707,66,7475.653121948242,14951.306243896484,allmodes,27.038,533.975222996303,cstates,normal,LU,C,64,cstates normal
24353,cstates_normal_LU_C_64_67,369.9095153808594,352.47522735595703,3370.95458984375,3359.1122436523438,2019-06-07 11:58:12.712,2019-06-07 11:58:39.741,67,7452.45157623291,14904.90315246582,allmodes,27.029,532.3179697309222,cstates,normal,LU,C,64,cstates normal
24441,cstates_normal_LU_C_64_68,394.95780181884766,351.8373565673828,3501.110107421875,3487.749237060547,2019-06-07 11:58:42.745,2019-06-07 11:59:10.775,68,7735.654502868652,15471.309005737305,allmodes,28.03,533.4934139909416,cstates,normal,LU,C,64,cstates normal
24532,cstates_normal_LU_C_64_69,374.11483001708984,350.54127502441406,3382.4361877441406,3376.8154296875,2019-06-07 11:59:13.780,2019-06-07 11:59:40.809,69,7483.9077224731445,14967.815444946289,allmodes,27.029,534.5648373195103,cstates,normal,LU,C,64,cstates normal
24621,cstates_normal_LU_C_64_70,362.2510681152344,363.2981872558594,3382.3672790527344,3376.8981018066406,2019-06-07 11:59:43.813,2019-06-07 12:00:10.841,70,7484.814636230469,14969.629272460938,allmodes,27.028,534.629616873605,cstates,normal,LU,C,64,cstates normal
24708,cstates_normal_LU_C_64_71,363.61199951171875,358.64451599121094,3374.537628173828,3366.2178649902344,2019-06-07 12:00:13.846,2019-06-07 12:00:40.873,71,7463.012008666992,14926.024017333984,allmodes,27.027,533.0722863333566,cstates,normal,LU,C,64,cstates normal
24798,cstates_normal_LU_C_64_72,371.1961898803711,348.95716094970703,3375.517791748047,3372.6026000976562,2019-06-07 12:00:44.878,2019-06-07 12:01:11.901,72,7468.273742675781,14936.547485351562,allmodes,27.023,533.4481244768415,cstates,normal,LU,C,64,cstates normal
24886,cstates_normal_LU_C_64_73,371.17797088623047,355.96144104003906,3380.142852783203,3375.862274169922,2019-06-07 12:01:14.905,2019-06-07 12:01:41.935,73,7483.1445388793945,14966.289077758789,allmodes,27.03,534.510324205671,cstates,normal,LU,C,64,cstates normal
24974,cstates_normal_LU_C_64_74,370.80396270751953,354.4609375,3376.2339477539062,3366.5447692871094,2019-06-07 12:01:44.940,2019-06-07 12:02:11.971,74,7468.043617248535,14936.08723449707,allmodes,27.031,533.4316869463239,cstates,normal,LU,C,64,cstates normal
25062,cstates_normal_LU_C_64_75,370.4010238647461,357.74449157714844,3379.2514038085938,3372.5003662109375,2019-06-07 12:02:14.975,2019-06-07 12:02:42.005,75,7479.897285461426,14959.794570922852,allmodes,27.03,534.278377532959,cstates,normal,LU,C,64,cstates normal
25150,cstates_normal_LU_C_64_76,357.6783981323242,343.53942108154297,3257.8369140625,3254.1694946289062,2019-06-07 12:02:45.010,2019-06-07 12:03:11.039,76,7213.224227905273,14426.448455810547,allmodes,26.029,534.312905770761,cstates,normal,LU,C,64,cstates normal
25238,cstates_normal_LU_C_64_77,372.7964401245117,351.0868835449219,3382.5753479003906,3379.055450439453,2019-06-07 12:03:15.044,2019-06-07 12:03:42.075,77,7485.514122009277,14971.028244018555,allmodes,27.031,534.6795801435198,cstates,normal,LU,C,64,cstates normal
25325,cstates_normal_LU_C_64_78,368.76172637939453,358.31359100341797,3381.066436767578,3375.1332092285156,2019-06-07 12:03:45.079,2019-06-07 12:04:12.108,78,7483.274963378906,14966.549926757812,allmodes,27.029,534.5196402413504,cstates,normal,LU,C,64,cstates normal
25413,cstates_normal_LU_C_64_79,358.1887741088867,340.9375762939453,3257.4146118164062,3252.1140747070312,2019-06-07 12:04:15.112,2019-06-07 12:04:41.134,79,7208.6550369262695,14417.310073852539,allmodes,26.022,533.9744471797237,cstates,normal,LU,C,64,cstates normal
25500,cstates_normal_LU_C_64_80,370.31700897216797,352.98592376708984,3377.822265625,3372.073272705078,2019-06-07 12:04:45.139,2019-06-07 12:05:12.166,80,7473.198471069336,14946.396942138672,allmodes,27.027,533.7998907906668,cstates,normal,LU,C,64,cstates normal
25588,cstates_normal_LU_C_64_81,367.234619140625,356.9231414794922,3379.1766052246094,3373.487274169922,2019-06-07 12:05:15.170,2019-06-07 12:05:42.193,81,7476.821640014648,14953.643280029297,allmodes,27.023,534.0586885724749,cstates,normal,LU,C,64,cstates normal
25676,cstates_normal_LU_C_64_82,372.0259780883789,346.938232421875,3381.138397216797,3376.7867736816406,2019-06-07 12:05:45.197,2019-06-07 12:06:12.221,82,7476.889381408691,14953.778762817383,allmodes,27.024,534.063527243478,cstates,normal,LU,C,64,cstates normal
25764,cstates_normal_LU_C_64_83,369.3375473022461,352.2411117553711,3372.5630493164062,3362.108917236328,2019-06-07 12:06:15.226,2019-06-07 12:06:42.257,83,7456.250625610352,14912.501251220703,allmodes,27.031,532.5893304007394,cstates,normal,LU,C,64,cstates normal
25852,cstates_normal_LU_C_64_84,370.18751525878906,352.69661712646484,3372.504638671875,3363.0733337402344,2019-06-07 12:06:45.261,2019-06-07 12:07:12.290,84,7458.462104797363,14916.924209594727,allmodes,27.029,532.7472931998117,cstates,normal,LU,C,64,cstates normal
25941,cstates_normal_LU_C_64_85,359.52052307128906,341.0782165527344,3257.404266357422,3252.637969970703,2019-06-07 12:07:15.295,2019-06-07 12:07:41.317,85,7210.640975952148,14421.281951904297,allmodes,26.022,534.1215537742332,cstates,normal,LU,C,64,cstates normal
26028,cstates_normal_LU_C_64_86,368.89576721191406,356.5766372680664,3378.668670654297,3373.134002685547,2019-06-07 12:07:45.322,2019-06-07 12:08:12.352,86,7477.275077819824,14954.550155639648,allmodes,27.03,534.0910769871304,cstates,normal,LU,C,64,cstates normal
26115,cstates_normal_LU_C_64_87,370.64723205566406,354.3267059326172,3378.891845703125,3374.525848388672,2019-06-07 12:08:15.357,2019-06-07 12:08:42.385,87,7478.391632080078,14956.783264160156,allmodes,27.028,534.1708308628628,cstates,normal,LU,C,64,cstates normal
26203,cstates_normal_LU_C_64_88,371.87281036376953,350.1445541381836,3383.4493103027344,3379.0641479492188,2019-06-07 12:08:45.389,2019-06-07 12:09:12.420,88,7484.530822753906,14969.061645507812,allmodes,27.031,534.6093444824219,cstates,normal,LU,C,64,cstates normal
26292,cstates_normal_LU_C_64_89,373.2291488647461,349.3621139526367,3382.6196899414062,3374.2254333496094,2019-06-07 12:09:15.425,2019-06-07 12:09:42.455,89,7479.436386108398,14958.872772216797,allmodes,27.03,534.2454561505999,cstates,normal,LU,C,64,cstates normal
26380,cstates_normal_LU_C_64_90,369.9857635498047,353.06336212158203,3374.537109375,3363.0945434570312,2019-06-07 12:09:45.459,2019-06-07 12:10:12.488,90,7460.680778503418,14921.361557006836,allmodes,27.029,532.9057698931013,cstates,normal,LU,C,64,cstates normal
26467,cstates_normal_LU_C_64_91,369.91368103027344,354.7590637207031,3376.71533203125,3369.4380798339844,2019-06-07 12:10:15.492,2019-06-07 12:10:42.522,91,7470.826156616211,14941.652313232422,allmodes,27.03,533.6304397583008,cstates,normal,LU,C,64,cstates normal
26555,cstates_normal_LU_C_64_92,380.52320098876953,341.58074951171875,3380.998992919922,3377.832305908203,2019-06-07 12:10:45.527,2019-06-07 12:11:12.554,92,7480.935249328613,14961.870498657227,allmodes,27.027,534.3525178091867,cstates,normal,LU,C,64,cstates normal
26646,cstates_normal_LU_C_64_93,357.80599212646484,410.87120056152344,3627.015411376953,3625.3472595214844,2019-06-07 12:11:16.559,2019-06-07 12:11:45.589,93,8021.039863586426,16042.079727172852,allmodes,29.03,534.7359909057617,cstates,normal,LU,C,64,cstates normal
26739,cstates_normal_LU_C_64_94,373.10742950439453,348.95556640625,3384.657958984375,3380.650177001953,2019-06-07 12:11:48.594,2019-06-07 12:12:15.646,94,7487.371131896973,14974.742263793945,allmodes,27.052,534.8122237069266,cstates,normal,LU,C,64,cstates normal
26828,cstates_normal_LU_C_64_95,418.1745910644531,346.5636215209961,3622.7382202148438,3608.160400390625,2019-06-07 12:12:18.651,2019-06-07 12:12:47.685,95,7995.636833190918,15991.273666381836,allmodes,29.034,533.0424555460612,cstates,normal,LU,C,64,cstates normal
26921,cstates_normal_LU_C_64_96,370.32483673095703,348.40416717529297,3376.1407165527344,3366.152099609375,2019-06-07 12:12:50.691,2019-06-07 12:13:17.720,96,7461.021820068359,14922.043640136719,allmodes,27.029,532.9301300048828,cstates,normal,LU,C,64,cstates normal
27009,cstates_normal_LU_C_64_97,382.84854888916016,358.11024475097656,3495.5308227539062,3483.391815185547,2019-06-07 12:13:20.724,2019-06-07 12:13:48.753,97,7719.88143157959,15439.76286315918,allmodes,28.029,532.4056159710062,cstates,normal,LU,C,64,cstates normal
27100,cstates_normal_LU_C_64_98,358.66021728515625,364.3313522338867,3382.4571838378906,3376.3021240234375,2019-06-07 12:13:51.757,2019-06-07 12:14:18.786,98,7481.750877380371,14963.501754760742,allmodes,27.029,534.4107769557407,cstates,normal,LU,C,64,cstates normal
27191,cstates_normal_LU_C_64_99,370.74607849121094,348.5689239501953,3381.0918884277344,3377.542694091797,2019-06-07 12:14:22.791,2019-06-07 12:14:49.822,99,7477.9495849609375,14955.899169921875,allmodes,27.031,534.1392560686384,cstates,normal,LU,C,64,cstates normal
27278,cstates_normal_LU_C_64_100,370.8563232421875,349.43566131591797,3382.6134338378906,3376.9813232421875,2019-06-07 12:14:52.826,2019-06-07 12:15:19.854,100,7479.886741638184,14959.773483276367,allmodes,27.028,534.2776244027274,cstates,normal,LU,C,64,cstates normal
27413,pstates_normal_LU_C_64_1,349.43617248535156,331.8317184448242,3256.673553466797,3251.634490966797,2019-06-07 12:20:57.502,2019-06-07 12:21:23.528,1,7189.5759353637695,14379.151870727539,allmodes,26.026,532.5611803973162,pstates,normal,LU,C,64,pstates normal
27500,pstates_normal_LU_C_64_2,350.05455017089844,333.3766784667969,3256.9078369140625,3252.1748962402344,2019-06-07 12:21:27.534,2019-06-07 12:21:53.556,2,7192.513961791992,14385.027923583984,allmodes,26.022,532.778811984592,pstates,normal,LU,C,64,pstates normal
27585,pstates_normal_LU_C_64_3,361.76600646972656,343.37435150146484,3376.3409729003906,3370.570556640625,2019-06-07 12:21:56.561,2019-06-07 12:22:23.589,3,7452.051887512207,14904.103775024414,allmodes,27.028,532.2894205365862,pstates,normal,LU,C,64,pstates normal
27673,pstates_normal_LU_C_64_4,363.02037048339844,343.2067337036133,3375.645233154297,3367.2044677734375,2019-06-07 12:22:26.594,2019-06-07 12:22:53.622,4,7449.076805114746,14898.153610229492,allmodes,27.028,532.0769146510532,pstates,normal,LU,C,64,pstates normal
27761,pstates_normal_LU_C_64_5,364.05836486816406,348.6448059082031,3375.157257080078,3366.460693359375,2019-06-07 12:22:56.629,2019-06-07 12:23:23.663,5,7454.32112121582,14908.64224243164,allmodes,27.034,532.4515086582729,pstates,normal,LU,C,64,pstates normal
27849,pstates_normal_LU_C_64_6,369.41551208496094,341.03211212158203,3382.9674072265625,3377.330108642578,2019-06-07 12:23:26.668,2019-06-07 12:23:53.697,6,7470.745140075684,14941.490280151367,allmodes,27.029,533.6246528625488,pstates,normal,LU,C,64,pstates normal
27937,pstates_normal_LU_C_64_7,365.1770248413086,343.7261276245117,3377.517059326172,3369.6173095703125,2019-06-07 12:23:56.703,2019-06-07 12:24:23.751,7,7456.037521362305,14912.07504272461,allmodes,27.048,532.574108668736,pstates,normal,LU,C,64,pstates normal
28025,pstates_normal_LU_C_64_8,364.48413848876953,348.7712936401367,3373.9769897460938,3364.51806640625,2019-06-07 12:24:26.757,2019-06-07 12:24:53.787,8,7451.75048828125,14903.5009765625,allmodes,27.03,532.2678920200893,pstates,normal,LU,C,64,pstates normal
