,target,sensor,benchmark,mode,mode2,number,cpu
1625,normal_normal_EP_B_1_50p_31,allmodesxDahu11xn2,EP,normal,normal,31,7297.840484619141
1626,normal_normal_EP_B_1_50p_32,allmodesxDahu11xn2,EP,normal,normal,32,7877.812347412109
1627,normal_normal_EP_B_1_50p_33,allmodesxDahu11xn2,EP,normal,normal,33,7610.651885986328
1628,normal_normal_EP_B_1_50p_34,allmodesxDahu11xn2,EP,normal,normal,34,7776.768585205078
1629,normal_normal_EP_B_1_50p_35,allmodesxDahu11xn2,EP,normal,normal,35,8453.088317871094
1630,normal_normal_EP_B_1_50p_36,allmodesxDahu11xn2,EP,normal,normal,36,7611.296966552734
1631,normal_normal_EP_B_1_50p_37,allmodesxDahu11xn2,EP,normal,normal,37,7897.8121337890625
1632,normal_normal_EP_B_1_50p_38,allmodesxDahu11xn2,EP,normal,normal,38,7599.533630371094
1633,normal_normal_EP_B_1_50p_39,allmodesxDahu11xn2,EP,normal,normal,39,8040.666198730469
1634,normal_normal_EP_B_1_50p_4,allmodesxDahu11xn2,EP,normal,normal,4,7795.768707275391
1635,normal_normal_EP_B_1_50p_40,allmodesxDahu11xn2,EP,normal,normal,40,7580.410888671875
1636,normal_normal_EP_B_1_50p_41,allmodesxDahu11xn2,EP,normal,normal,41,7588.657653808594
1637,normal_normal_EP_B_1_50p_42,allmodesxDahu11xn2,EP,normal,normal,42,7994.215850830078
1638,normal_normal_EP_B_1_50p_43,allmodesxDahu11xn2,EP,normal,normal,43,7889.644958496094
1639,normal_normal_EP_B_1_50p_44,allmodesxDahu11xn2,EP,normal,normal,44,7599.847259521484
1640,normal_normal_EP_B_1_50p_45,allmodesxDahu11xn2,EP,normal,normal,45,7886.455261230469
1641,normal_normal_EP_B_1_50p_46,allmodesxDahu11xn2,EP,normal,normal,46,7655.772735595703
1642,normal_normal_EP_B_1_50p_47,allmodesxDahu11xn2,EP,normal,normal,47,7585.923797607422
1643,normal_normal_EP_B_1_50p_48,allmodesxDahu11xn2,EP,normal,normal,48,8262.124633789062
1644,normal_normal_EP_B_1_50p_49,allmodesxDahu11xn2,EP,normal,normal,49,7889.170623779297
1645,normal_normal_EP_B_1_50p_5,allmodesxDahu11xn2,EP,normal,normal,5,7597.8421630859375
1646,normal_normal_EP_B_1_50p_50,allmodesxDahu11xn2,EP,normal,normal,50,8032.469512939453
1647,normal_normal_EP_B_1_50p_51,allmodesxDahu11xn2,EP,normal,normal,51,7672.773223876953
1648,normal_normal_EP_B_1_50p_52,allmodesxDahu11xn2,EP,normal,normal,52,7400.811431884766
1649,normal_normal_EP_B_1_50p_53,allmodesxDahu11xn2,EP,normal,normal,53,8125.066955566406
1650,normal_normal_EP_B_1_50p_54,allmodesxDahu11xn2,EP,normal,normal,54,7419.091125488281
1651,normal_normal_EP_B_1_50p_55,allmodesxDahu11xn2,EP,normal,normal,55,7279.088775634766
1652,normal_normal_EP_B_1_50p_56,allmodesxDahu11xn2,EP,normal,normal,56,7690.021087646484
1653,normal_normal_EP_B_1_50p_57,allmodesxDahu11xn2,EP,normal,normal,57,7768.922760009766
1654,normal_normal_EP_B_1_50p_58,allmodesxDahu11xn2,EP,normal,normal,58,7284.911315917969
1655,normal_normal_EP_B_1_50p_59,allmodesxDahu11xn2,EP,normal,normal,59,7292.436981201172
1656,normal_normal_EP_B_1_50p_6,allmodesxDahu11xn2,EP,normal,normal,6,7880.249664306641
1657,normal_normal_EP_B_1_50p_60,allmodesxDahu11xn2,EP,normal,normal,60,7734.095886230469
1658,normal_normal_EP_B_1_50p_61,allmodesxDahu11xn2,EP,normal,normal,61,7272.778106689453
1659,normal_normal_EP_B_1_50p_62,allmodesxDahu11xn2,EP,normal,normal,62,7645.511688232422
1660,normal_normal_EP_B_1_50p_63,allmodesxDahu11xn2,EP,normal,normal,63,7787.756439208984
1661,normal_normal_EP_B_1_50p_64,allmodesxDahu11xn2,EP,normal,normal,64,8164.582275390625
1662,normal_normal_EP_B_1_50p_65,allmodesxDahu11xn2,EP,normal,normal,65,7585.193328857422
1663,normal_normal_EP_B_1_50p_66,allmodesxDahu11xn2,EP,normal,normal,66,7603.576171875
1664,normal_normal_EP_B_1_50p_67,allmodesxDahu11xn2,EP,normal,normal,67,8112.327911376953
1665,normal_normal_EP_B_1_50p_68,allmodesxDahu11xn2,EP,normal,normal,68,7600.726837158203
1666,normal_normal_EP_B_1_50p_69,allmodesxDahu11xn2,EP,normal,normal,69,7313.372131347656
1667,normal_normal_EP_B_1_50p_7,allmodesxDahu11xn2,EP,normal,normal,7,7226.549041748047
1668,normal_normal_EP_B_1_50p_70,allmodesxDahu11xn2,EP,normal,normal,70,7753.789947509766
1669,normal_normal_EP_B_1_50p_71,allmodesxDahu11xn2,EP,normal,normal,71,7681.6181640625
1670,normal_normal_EP_B_1_50p_72,allmodesxDahu11xn2,EP,normal,normal,72,7808.637298583984
1671,normal_normal_EP_B_1_50p_73,allmodesxDahu11xn2,EP,normal,normal,73,7951.061859130859
1672,normal_normal_EP_B_1_50p_74,allmodesxDahu11xn2,EP,normal,normal,74,8244.091552734375
1673,normal_normal_EP_B_1_50p_75,allmodesxDahu11xn2,EP,normal,normal,75,7602.860595703125
1674,normal_normal_EP_B_1_50p_76,allmodesxDahu11xn2,EP,normal,normal,76,7811.845977783203
1675,normal_normal_EP_B_1_50p_77,allmodesxDahu11xn2,EP,normal,normal,77,7344.139007568359
1676,normal_normal_EP_B_1_50p_78,allmodesxDahu11xn2,EP,normal,normal,78,7400.535095214844
1677,normal_normal_EP_B_1_50p_79,allmodesxDahu11xn2,EP,normal,normal,79,7509.9893798828125
1678,normal_normal_EP_B_1_50p_8,allmodesxDahu11xn2,EP,normal,normal,8,7264.749664306641
1679,normal_normal_EP_B_1_50p_80,allmodesxDahu11xn2,EP,normal,normal,80,7999.0340576171875
1680,normal_normal_EP_B_1_50p_81,allmodesxDahu11xn2,EP,normal,normal,81,7891.017913818359
1681,normal_normal_EP_B_1_50p_82,allmodesxDahu11xn2,EP,normal,normal,82,7699.068084716797
1682,normal_normal_EP_B_1_50p_83,allmodesxDahu11xn2,EP,normal,normal,83,7876.074188232422
1683,normal_normal_EP_B_1_50p_84,allmodesxDahu11xn2,EP,normal,normal,84,7502.8843994140625
1684,normal_normal_EP_B_1_50p_85,allmodesxDahu11xn2,EP,normal,normal,85,7885.481048583984
1685,normal_normal_EP_B_1_50p_86,allmodesxDahu11xn2,EP,normal,normal,86,7441.643218994141
1686,normal_normal_EP_B_1_50p_87,allmodesxDahu11xn2,EP,normal,normal,87,7509.518615722656
1687,normal_normal_EP_B_1_50p_88,allmodesxDahu11xn2,EP,normal,normal,88,8316.557800292969
1688,normal_normal_EP_B_1_50p_89,allmodesxDahu11xn2,EP,normal,normal,89,7611.476226806641
1689,normal_normal_EP_B_1_50p_9,allmodesxDahu11xn2,EP,normal,normal,9,7797.102630615234
1690,normal_normal_EP_B_1_50p_90,allmodesxDahu11xn2,EP,normal,normal,90,7510.676666259766
1691,normal_normal_EP_B_1_50p_91,allmodesxDahu11xn2,EP,normal,normal,91,8111.718109130859
1692,normal_normal_EP_B_1_50p_92,allmodesxDahu11xn2,EP,normal,normal,92,7499.4642333984375
1693,normal_normal_EP_B_1_50p_93,allmodesxDahu11xn2,EP,normal,normal,93,7616.968658447266
1694,normal_normal_EP_B_1_50p_94,allmodesxDahu11xn2,EP,normal,normal,94,7608.8511962890625
1695,normal_normal_EP_B_1_50p_95,allmodesxDahu11xn2,EP,normal,normal,95,8065.147979736328
1696,normal_normal_EP_B_1_50p_96,allmodesxDahu11xn2,EP,normal,normal,96,7501.879455566406
1697,normal_normal_EP_B_1_50p_97,allmodesxDahu11xn2,EP,normal,normal,97,7501.196563720703
1698,normal_normal_EP_B_1_50p_98,allmodesxDahu11xn2,EP,normal,normal,98,7842.019927978516
1699,normal_normal_EP_B_1_50p_99,allmodesxDahu11xn2,EP,normal,normal,99,7609.5263671875
1700,normal_normal_LU_C_64_1,allmodesxDahu11xn2,LU,normal,normal,1,6759.997131347656
1701,normal_normal_LU_C_64_10,allmodesxDahu11xn2,LU,normal,normal,10,6514.544372558594
1702,normal_normal_LU_C_64_100,allmodesxDahu11xn2,LU,normal,normal,100,6743.110321044922
1703,normal_normal_LU_C_64_11,allmodesxDahu11xn2,LU,normal,normal,11,6729.241668701172
1704,normal_normal_LU_C_64_12,allmodesxDahu11xn2,LU,normal,normal,12,6514.189666748047
1705,normal_normal_LU_C_64_13,allmodesxDahu11xn2,LU,normal,normal,13,6515.93212890625
1706,normal_normal_LU_C_64_14,allmodesxDahu11xn2,LU,normal,normal,14,6728.458801269531
1707,normal_normal_LU_C_64_15,allmodesxDahu11xn2,LU,normal,normal,15,6514.560852050781
1708,normal_normal_LU_C_64_16,allmodesxDahu11xn2,LU,normal,normal,16,6515.340972900391
1709,normal_normal_LU_C_64_17,allmodesxDahu11xn2,LU,normal,normal,17,6516.392578125
1710,normal_normal_LU_C_64_18,allmodesxDahu11xn2,LU,normal,normal,18,6722.778167724609
1711,normal_normal_LU_C_64_19,allmodesxDahu11xn2,LU,normal,normal,19,6736.687591552734
1712,normal_normal_LU_C_64_2,allmodesxDahu11xn2,LU,normal,normal,2,6731.332336425781
1713,normal_normal_LU_C_64_20,allmodesxDahu11xn2,LU,normal,normal,20,6742.719573974609
1714,normal_normal_LU_C_64_21,allmodesxDahu11xn2,LU,normal,normal,21,6515.937347412109
1715,normal_normal_LU_C_64_22,allmodesxDahu11xn2,LU,normal,normal,22,6720.0914306640625
1716,normal_normal_LU_C_64_23,allmodesxDahu11xn2,LU,normal,normal,23,6721.3787841796875
1717,normal_normal_LU_C_64_24,allmodesxDahu11xn2,LU,normal,normal,24,6739.350341796875
1718,normal_normal_LU_C_64_25,allmodesxDahu11xn2,LU,normal,normal,25,6748.742950439453
1719,normal_normal_LU_C_64_26,allmodesxDahu11xn2,LU,normal,normal,26,6736.291229248047
1720,normal_normal_LU_C_64_27,allmodesxDahu11xn2,LU,normal,normal,27,6680.321929931641
1721,normal_normal_LU_C_64_28,allmodesxDahu11xn2,LU,normal,normal,28,6515.889678955078
1722,normal_normal_LU_C_64_29,allmodesxDahu11xn2,LU,normal,normal,29,6737.646667480469
1723,normal_normal_LU_C_64_3,allmodesxDahu11xn2,LU,normal,normal,3,6511.189300537109
1724,normal_normal_LU_C_64_30,allmodesxDahu11xn2,LU,normal,normal,30,6744.650390625
1725,normal_normal_LU_C_64_31,allmodesxDahu11xn2,LU,normal,normal,31,6743.37548828125
1726,normal_normal_LU_C_64_32,allmodesxDahu11xn2,LU,normal,normal,32,6743.928649902344
1727,normal_normal_LU_C_64_33,allmodesxDahu11xn2,LU,normal,normal,33,6760.225433349609
1728,normal_normal_LU_C_64_34,allmodesxDahu11xn2,LU,normal,normal,34,6729.615631103516
1729,normal_normal_LU_C_64_35,allmodesxDahu11xn2,LU,normal,normal,35,6731.425872802734
1730,normal_normal_LU_C_64_36,allmodesxDahu11xn2,LU,normal,normal,36,6515.668487548828
1731,normal_normal_LU_C_64_37,allmodesxDahu11xn2,LU,normal,normal,37,6510.934661865234
1732,normal_normal_LU_C_64_38,allmodesxDahu11xn2,LU,normal,normal,38,6731.038299560547
1733,normal_normal_LU_C_64_39,allmodesxDahu11xn2,LU,normal,normal,39,6739.290496826172
1734,normal_normal_LU_C_64_4,allmodesxDahu11xn2,LU,normal,normal,4,6516.211975097656
1735,normal_normal_LU_C_64_40,allmodesxDahu11xn2,LU,normal,normal,40,6514.187835693359
1736,normal_normal_LU_C_64_41,allmodesxDahu11xn2,LU,normal,normal,41,6516.031768798828
1737,normal_normal_LU_C_64_42,allmodesxDahu11xn2,LU,normal,normal,42,6728.304595947266
1738,normal_normal_LU_C_64_43,allmodesxDahu11xn2,LU,normal,normal,43,6727.4127197265625
1739,normal_normal_LU_C_64_44,allmodesxDahu11xn2,LU,normal,normal,44,6748.6717529296875
1740,normal_normal_LU_C_64_45,allmodesxDahu11xn2,LU,normal,normal,45,6755.462554931641
1741,normal_normal_LU_C_64_46,allmodesxDahu11xn2,LU,normal,normal,46,6512.096130371094
1742,normal_normal_LU_C_64_47,allmodesxDahu11xn2,LU,normal,normal,47,6514.217498779297
1743,normal_normal_LU_C_64_48,allmodesxDahu11xn2,LU,normal,normal,48,6514.921295166016
1744,normal_normal_LU_C_64_49,allmodesxDahu11xn2,LU,normal,normal,49,6725.956115722656
1745,normal_normal_LU_C_64_5,allmodesxDahu11xn2,LU,normal,normal,5,6723.806213378906
1746,normal_normal_LU_C_64_50,allmodesxDahu11xn2,LU,normal,normal,50,6743.027770996094
1747,normal_normal_LU_C_64_51,allmodesxDahu11xn2,LU,normal,normal,51,6752.877990722656
1748,normal_normal_LU_C_64_52,allmodesxDahu11xn2,LU,normal,normal,52,6513.805511474609
1749,normal_normal_LU_C_64_53,allmodesxDahu11xn2,LU,normal,normal,53,6724.029113769531
1750,normal_normal_LU_C_64_54,allmodesxDahu11xn2,LU,normal,normal,54,6514.5816650390625
1751,normal_normal_LU_C_64_55,allmodesxDahu11xn2,LU,normal,normal,55,6515.6982421875
1752,normal_normal_LU_C_64_56,allmodesxDahu11xn2,LU,normal,normal,56,6516.6524658203125
1753,normal_normal_LU_C_64_57,allmodesxDahu11xn2,LU,normal,normal,57,6512.6578369140625
1754,normal_normal_LU_C_64_58,allmodesxDahu11xn2,LU,normal,normal,58,6720.6912841796875
1755,normal_normal_LU_C_64_59,allmodesxDahu11xn2,LU,normal,normal,59,6722.302001953125
1756,normal_normal_LU_C_64_6,allmodesxDahu11xn2,LU,normal,normal,6,6734.913848876953
1757,normal_normal_LU_C_64_60,allmodesxDahu11xn2,LU,normal,normal,60,6738.065765380859
1758,normal_normal_LU_C_64_61,allmodesxDahu11xn2,LU,normal,normal,61,6739.745147705078
1759,normal_normal_LU_C_64_62,allmodesxDahu11xn2,LU,normal,normal,62,6514.861785888672
1760,normal_normal_LU_C_64_63,allmodesxDahu11xn2,LU,normal,normal,63,6514.278045654297
1761,normal_normal_LU_C_64_64,allmodesxDahu11xn2,LU,normal,normal,64,6730.843505859375
1762,normal_normal_LU_C_64_65,allmodesxDahu11xn2,LU,normal,normal,65,6989.128662109375
1763,normal_normal_LU_C_64_66,allmodesxDahu11xn2,LU,normal,normal,66,6742.850158691406
1764,normal_normal_LU_C_64_67,allmodesxDahu11xn2,LU,normal,normal,67,6761.4288330078125
1765,normal_normal_LU_C_64_68,allmodesxDahu11xn2,LU,normal,normal,68,6757.61083984375
1766,normal_normal_LU_C_64_69,allmodesxDahu11xn2,LU,normal,normal,69,6752.264434814453
1767,normal_normal_LU_C_64_7,allmodesxDahu11xn2,LU,normal,normal,7,6737.649841308594
1768,normal_normal_LU_C_64_70,allmodesxDahu11xn2,LU,normal,normal,70,6514.4051513671875
1769,normal_normal_LU_C_64_71,allmodesxDahu11xn2,LU,normal,normal,71,6720.1453857421875
1770,normal_normal_LU_C_64_72,allmodesxDahu11xn2,LU,normal,normal,72,6736.745544433594
1771,normal_normal_LU_C_64_73,allmodesxDahu11xn2,LU,normal,normal,73,6754.894958496094
1772,normal_normal_LU_C_64_74,allmodesxDahu11xn2,LU,normal,normal,74,6756.608428955078
1773,normal_normal_LU_C_64_75,allmodesxDahu11xn2,LU,normal,normal,75,6742.993835449219
1774,normal_normal_LU_C_64_76,allmodesxDahu11xn2,LU,normal,normal,76,6728.770721435547
1775,normal_normal_LU_C_64_77,allmodesxDahu11xn2,LU,normal,normal,77,6516.984283447266
1776,normal_normal_LU_C_64_78,allmodesxDahu11xn2,LU,normal,normal,78,6515.2021484375
1777,normal_normal_LU_C_64_79,allmodesxDahu11xn2,LU,normal,normal,79,6728.87255859375
1778,normal_normal_LU_C_64_8,allmodesxDahu11xn2,LU,normal,normal,8,6511.595947265625
1779,normal_normal_LU_C_64_80,allmodesxDahu11xn2,LU,normal,normal,80,6735.840484619141
1780,normal_normal_LU_C_64_81,allmodesxDahu11xn2,LU,normal,normal,81,6728.6436767578125
1781,normal_normal_LU_C_64_82,allmodesxDahu11xn2,LU,normal,normal,82,6740.777893066406
1782,normal_normal_LU_C_64_83,allmodesxDahu11xn2,LU,normal,normal,83,6514.164855957031
1783,normal_normal_LU_C_64_84,allmodesxDahu11xn2,LU,normal,normal,84,6516.4090576171875
1784,normal_normal_LU_C_64_85,allmodesxDahu11xn2,LU,normal,normal,85,6515.932922363281
1785,normal_normal_LU_C_64_86,allmodesxDahu11xn2,LU,normal,normal,86,6724.2825927734375
1786,normal_normal_LU_C_64_87,allmodesxDahu11xn2,LU,normal,normal,87,6516.490997314453
1787,normal_normal_LU_C_64_88,allmodesxDahu11xn2,LU,normal,normal,88,6760.659729003906
1788,normal_normal_LU_C_64_89,allmodesxDahu11xn2,LU,normal,normal,89,6749.202880859375
1789,normal_normal_LU_C_64_9,allmodesxDahu11xn2,LU,normal,normal,9,6514.34228515625
1790,normal_normal_LU_C_64_90,allmodesxDahu11xn2,LU,normal,normal,90,6513.481109619141
1791,normal_normal_LU_C_64_91,allmodesxDahu11xn2,LU,normal,normal,91,6516.44580078125
1792,normal_normal_LU_C_64_92,allmodesxDahu11xn2,LU,normal,normal,92,6732.449157714844
1793,normal_normal_LU_C_64_93,allmodesxDahu11xn2,LU,normal,normal,93,6516.384429931641
1794,normal_normal_LU_C_64_94,allmodesxDahu11xn2,LU,normal,normal,94,6729.472198486328
1795,normal_normal_LU_C_64_95,allmodesxDahu11xn2,LU,normal,normal,95,6756.821014404297
1796,normal_normal_LU_C_64_96,allmodesxDahu11xn2,LU,normal,normal,96,6514.376220703125
1797,normal_normal_LU_C_64_97,allmodesxDahu11xn2,LU,normal,normal,97,6517.223876953125
1798,normal_normal_LU_C_64_98,allmodesxDahu11xn2,LU,normal,normal,98,6723.848052978516
1799,normal_normal_LU_C_64_99,allmodesxDahu11xn2,LU,normal,normal,99,6725.888427734375
1800,normal_reboot_CG_C_32_1,allmodesxDahu11xn2,CG,normal,reboot,1,1923.8754272460935
1801,normal_reboot_CG_C_32_10,allmodesxDahu11xn2,CG,normal,reboot,10,1908.1614074707031
1802,normal_reboot_CG_C_32_100,allmodesxDahu11xn2,CG,normal,reboot,100,1929.8476257324216
1803,normal_reboot_CG_C_32_11,allmodesxDahu11xn2,CG,normal,reboot,11,2071.906616210937
1804,normal_reboot_CG_C_32_12,allmodesxDahu11xn2,CG,normal,reboot,12,1890.9027709960935
1805,normal_reboot_CG_C_32_13,allmodesxDahu11xn2,CG,normal,reboot,13,1907.4234619140625
1806,normal_reboot_CG_C_32_14,allmodesxDahu11xn2,CG,normal,reboot,14,1921.8250122070312
1807,normal_reboot_CG_C_32_15,allmodesxDahu11xn2,CG,normal,reboot,15,1913.1878051757806
1808,normal_reboot_CG_C_32_16,allmodesxDahu11xn2,CG,normal,reboot,16,1923.9314575195312
1809,normal_reboot_CG_C_32_17,allmodesxDahu11xn2,CG,normal,reboot,17,1901.7447509765625
1810,normal_reboot_CG_C_32_18,allmodesxDahu11xn2,CG,normal,reboot,18,1928.3843078613281
1811,normal_reboot_CG_C_32_19,allmodesxDahu11xn2,CG,normal,reboot,19,1910.2942199707031
1812,normal_reboot_CG_C_32_2,allmodesxDahu11xn2,CG,normal,reboot,2,1917.6351928710935
1813,normal_reboot_CG_C_32_20,allmodesxDahu11xn2,CG,normal,reboot,20,1935.0589294433594
1814,normal_reboot_CG_C_32_21,allmodesxDahu11xn2,CG,normal,reboot,21,1752.2406616210938
1815,normal_reboot_CG_C_32_22,allmodesxDahu11xn2,CG,normal,reboot,22,1905.1654052734373
1816,normal_reboot_CG_C_32_23,allmodesxDahu11xn2,CG,normal,reboot,23,1912.7606506347656
1817,normal_reboot_CG_C_32_24,allmodesxDahu11xn2,CG,normal,reboot,24,1757.5977783203125
1818,normal_reboot_CG_C_32_25,allmodesxDahu11xn2,CG,normal,reboot,25,1900.6647338867188
1819,normal_reboot_CG_C_32_26,allmodesxDahu11xn2,CG,normal,reboot,26,2086.268829345703
1820,normal_reboot_CG_C_32_27,allmodesxDahu11xn2,CG,normal,reboot,27,1901.501037597656
1821,normal_reboot_CG_C_32_28,allmodesxDahu11xn2,CG,normal,reboot,28,1900.319122314453
1822,normal_reboot_CG_C_32_29,allmodesxDahu11xn2,CG,normal,reboot,29,1750.0673522949219
1823,normal_reboot_CG_C_32_3,allmodesxDahu11xn2,CG,normal,reboot,3,1924.484619140625
1824,normal_reboot_CG_C_32_30,allmodesxDahu11xn2,CG,normal,reboot,30,1750.1310119628906
1825,normal_reboot_CG_C_32_31,allmodesxDahu11xn2,CG,normal,reboot,31,2034.329162597656
1826,normal_reboot_CG_C_32_32,allmodesxDahu11xn2,CG,normal,reboot,32,1895.80859375
1827,normal_reboot_CG_C_32_33,allmodesxDahu11xn2,CG,normal,reboot,33,1918.7291564941406
1828,normal_reboot_CG_C_32_34,allmodesxDahu11xn2,CG,normal,reboot,34,2072.0836181640625
1829,normal_reboot_CG_C_32_35,allmodesxDahu11xn2,CG,normal,reboot,35,1900.3604736328125
1830,normal_reboot_CG_C_32_36,allmodesxDahu11xn2,CG,normal,reboot,36,1892.624755859375
1831,normal_reboot_CG_C_32_37,allmodesxDahu11xn2,CG,normal,reboot,37,1902.5029296875
1832,normal_reboot_CG_C_32_38,allmodesxDahu11xn2,CG,normal,reboot,38,1910.8428039550781
1833,normal_reboot_CG_C_32_39,allmodesxDahu11xn2,CG,normal,reboot,39,1936.4676513671875
1834,normal_reboot_CG_C_32_4,allmodesxDahu11xn2,CG,normal,reboot,4,1926.2201843261719
1835,normal_reboot_CG_C_32_40,allmodesxDahu11xn2,CG,normal,reboot,40,1894.6180419921875
1836,normal_reboot_CG_C_32_41,allmodesxDahu11xn2,CG,normal,reboot,41,1910.0802001953125
1837,normal_reboot_CG_C_32_42,allmodesxDahu11xn2,CG,normal,reboot,42,1931.030029296875
1838,normal_reboot_CG_C_32_43,allmodesxDahu11xn2,CG,normal,reboot,43,1912.9222106933594
1839,normal_reboot_CG_C_32_44,allmodesxDahu11xn2,CG,normal,reboot,44,1901.398498535156
1840,normal_reboot_CG_C_32_45,allmodesxDahu11xn2,CG,normal,reboot,45,1904.8469543457031
1841,normal_reboot_CG_C_32_46,allmodesxDahu11xn2,CG,normal,reboot,46,1926.3304748535159
1842,normal_reboot_CG_C_32_47,allmodesxDahu11xn2,CG,normal,reboot,47,1899.5505065917969
1843,normal_reboot_CG_C_32_48,allmodesxDahu11xn2,CG,normal,reboot,48,1935.0018615722656
1844,normal_reboot_CG_C_32_49,allmodesxDahu11xn2,CG,normal,reboot,49,1914.7559509277344
1845,normal_reboot_CG_C_32_5,allmodesxDahu11xn2,CG,normal,reboot,5,2069.867492675781
1846,normal_reboot_CG_C_32_50,allmodesxDahu11xn2,CG,normal,reboot,50,1912.1691589355469
1847,normal_reboot_CG_C_32_51,allmodesxDahu11xn2,CG,normal,reboot,51,1879.4486999511719
1848,normal_reboot_CG_C_32_52,allmodesxDahu11xn2,CG,normal,reboot,52,1917.4141845703125
1849,normal_reboot_CG_C_32_53,allmodesxDahu11xn2,CG,normal,reboot,53,1900.2640380859373
1850,normal_reboot_CG_C_32_54,allmodesxDahu11xn2,CG,normal,reboot,54,1912.8325805664065
1851,normal_reboot_CG_C_32_55,allmodesxDahu11xn2,CG,normal,reboot,55,1930.646728515625
1852,normal_reboot_CG_C_32_56,allmodesxDahu11xn2,CG,normal,reboot,56,1899.4920043945312
1853,normal_reboot_CG_C_32_57,allmodesxDahu11xn2,CG,normal,reboot,57,1894.9975891113281
1854,normal_reboot_CG_C_32_58,allmodesxDahu11xn2,CG,normal,reboot,58,1902.7212524414065
1855,normal_reboot_CG_C_32_59,allmodesxDahu11xn2,CG,normal,reboot,59,1906.896270751953
1856,normal_reboot_CG_C_32_6,allmodesxDahu11xn2,CG,normal,reboot,6,1928.4013366699216
1857,normal_reboot_CG_C_32_60,allmodesxDahu11xn2,CG,normal,reboot,60,1933.5823364257806
1858,normal_reboot_CG_C_32_61,allmodesxDahu11xn2,CG,normal,reboot,61,1901.6539611816406
1859,normal_reboot_CG_C_32_62,allmodesxDahu11xn2,CG,normal,reboot,62,1931.0813293457031
1860,normal_reboot_CG_C_32_63,allmodesxDahu11xn2,CG,normal,reboot,63,2066.9849243164067
1861,normal_reboot_CG_C_32_64,allmodesxDahu11xn2,CG,normal,reboot,64,1922.7498779296875
1862,normal_reboot_CG_C_32_65,allmodesxDahu11xn2,CG,normal,reboot,65,2000.4848327636719
1863,normal_reboot_CG_C_32_66,allmodesxDahu11xn2,CG,normal,reboot,66,1907.3006286621094
1864,normal_reboot_CG_C_32_67,allmodesxDahu11xn2,CG,normal,reboot,67,1900.7247009277344
1865,normal_reboot_CG_C_32_68,allmodesxDahu11xn2,CG,normal,reboot,68,1930.7656555175781
1866,normal_reboot_CG_C_32_69,allmodesxDahu11xn2,CG,normal,reboot,69,1898.3809509277344
1867,normal_reboot_CG_C_32_7,allmodesxDahu11xn2,CG,normal,reboot,7,1904.3030395507806
