,target,RAPL_ENERGY_DRAM_0,RAPL_ENERGY_DRAM_1,RAPL_ENERGY_PKG_0,RAPL_ENERGY_PKG_1,begin,end,entryNumber,RAPL_ENERGY_DRAM_all,RAPL_ENERGY_PKG_all,machineName,time,powers_av_all,type,methode,bench,class,Nbprocess,y_ax
290,normal_normal_LU_C_64_1,386.25146484375,387.67979431152344,3257.4147033691406,3250.5375061035156,2019-07-23 08:12:25.001,2019-07-23 08:12:51.022,1,7281.88346862793,14563.76693725586,patchxDahu28,26.021,539.3987754539207,normal,normal,LU,C,64,normal normal
375,normal_normal_LU_C_64_2,396.6733703613281,400.4887924194336,3361.3209838867188,3355.3207092285156,2019-07-23 08:12:54.028,2019-07-23 08:13:21.057,2,7513.803855895996,15027.607711791992,patchxDahu28,27.029,536.7002754211426,normal,normal,LU,C,64,normal normal
464,normal_normal_LU_C_64_3,401.00389099121094,398.9381637573242,3379.5589599609375,3373.0042724609375,2019-07-23 08:13:24.063,2019-07-23 08:13:51.093,3,7552.50528717041,15105.01057434082,patchxDahu28,27.03,539.464663369315,normal,normal,LU,C,64,normal normal
551,normal_normal_LU_C_64_4,387.1459503173828,388.1947326660156,3258.8932495117188,3252.950958251953,2019-07-23 08:13:54.098,2019-07-23 08:14:20.143,4,7287.18489074707,14574.36978149414,patchxDahu28,26.045,539.7914733886719,normal,normal,LU,C,64,normal normal
639,normal_normal_LU_C_64_5,388.9961624145508,389.8552551269531,3261.9209899902344,3257.7660522460938,2019-07-23 08:14:24.150,2019-07-23 08:14:50.196,5,7298.538459777832,14597.076919555664,patchxDahu28,26.046,540.6324785020616,normal,normal,LU,C,64,normal normal
723,normal_normal_LU_C_64_6,404.98693084716797,402.44456481933594,3365.39111328125,3357.0021057128906,2019-07-23 08:14:53.202,2019-07-23 08:15:20.255,6,7529.8247146606445,15059.649429321289,patchxDahu28,27.053,537.8446224757603,normal,normal,LU,C,64,normal normal
811,normal_normal_LU_C_64_7,407.07947540283203,398.83809661865234,3381.576873779297,3375.5427856445312,2019-07-23 08:15:23.261,2019-07-23 08:15:50.288,7,7563.0372314453125,15126.074462890625,patchxDahu28,27.027,540.2169451032366,normal,normal,LU,C,64,normal normal
899,normal_normal_LU_C_64_8,409.48193359375,399.5923843383789,3386.839813232422,3381.031219482422,2019-07-23 08:15:53.293,2019-07-23 08:16:20.345,8,7576.945350646973,15153.890701293945,patchxDahu28,27.052,541.2103821890695,normal,normal,LU,C,64,normal normal
987,normal_normal_LU_C_64_9,409.44229888916016,399.4010696411133,3381.433074951172,3374.242218017578,2019-07-23 08:16:23.350,2019-07-23 08:16:50.397,9,7564.518661499023,15129.037322998047,patchxDahu28,27.047,540.3227615356445,normal,normal,LU,C,64,normal normal
1074,normal_normal_LU_C_64_10,403.2209167480469,398.6470260620117,3347.3792419433594,3334.9151306152344,2019-07-23 08:16:52.408,2019-07-23 08:17:19.451,10,7484.162315368652,14968.324630737305,patchxDahu28,27.043,534.5830225263323,normal,normal,LU,C,64,normal normal
1163,normal_normal_LU_C_64_11,411.2356414794922,397.27144622802734,3378.4275512695312,3374.820343017578,2019-07-23 08:17:23.458,2019-07-23 08:17:50.482,11,7561.754981994629,15123.509963989258,patchxDahu28,27.024,540.1253558567593,normal,normal,LU,C,64,normal normal
1251,normal_normal_LU_C_64_12,412.09256744384766,401.0476531982422,3376.2881774902344,3371.170928955078,2019-07-23 08:17:53.488,2019-07-23 08:18:20.531,12,7560.599327087402,15121.198654174805,patchxDahu28,27.043,540.0428090776716,normal,normal,LU,C,64,normal normal
1339,normal_normal_LU_C_64_13,394.5315628051758,388.7456359863281,3256.609344482422,3253.6000366210938,2019-07-23 08:18:23.536,2019-07-23 08:18:49.561,13,7293.4865798950195,14586.973159790039,patchxDahu28,26.025,540.2582651774088,normal,normal,LU,C,64,normal normal
1426,normal_normal_LU_C_64_14,417.39131927490234,396.66209411621094,3376.6778259277344,3371.9432373046875,2019-07-23 08:18:53.566,2019-07-23 08:19:20.590,14,7562.674476623535,15125.34895324707,patchxDahu28,27.024,540.1910340445382,normal,normal,LU,C,64,normal normal
1514,normal_normal_LU_C_64_15,395.65673828125,388.1709747314453,3260.5791931152344,3257.0502319335938,2019-07-23 08:19:23.597,2019-07-23 08:19:49.636,15,7301.457138061523,14602.914276123047,patchxDahu28,26.039,540.8486768934462,normal,normal,LU,C,64,normal normal
1599,normal_normal_LU_C_64_16,412.5170593261719,399.70545196533203,3370.8102416992188,3359.2872314453125,2019-07-23 08:19:52.643,2019-07-23 08:20:19.687,16,7542.319984436035,15084.63996887207,patchxDahu28,27.044,538.7371417454311,normal,normal,LU,C,64,normal normal
1687,normal_normal_LU_C_64_17,410.9612503051758,401.84326171875,3369.5540771484375,3359.4131469726562,2019-07-23 08:20:22.693,2019-07-23 08:20:49.741,17,7541.7717361450195,15083.543472290039,patchxDahu28,27.048,538.6979811532157,normal,normal,LU,C,64,normal normal
1775,normal_normal_LU_C_64_18,410.90870666503906,397.45957946777344,3372.5621643066406,3363.786865234375,2019-07-23 08:20:52.746,2019-07-23 08:21:19.796,18,7544.717315673828,15089.434631347656,patchxDahu28,27.05,538.9083796909878,normal,normal,LU,C,64,normal normal
1863,normal_normal_LU_C_64_19,412.2353515625,401.96578216552734,3373.734130859375,3361.988067626953,2019-07-23 08:21:22.801,2019-07-23 08:21:49.843,19,7549.9233322143555,15099.846664428711,patchxDahu28,27.042,539.280238015311,normal,normal,LU,C,64,normal normal
1951,normal_normal_LU_C_64_20,398.5526809692383,389.3780746459961,3252.652862548828,3245.9428100585938,2019-07-23 08:21:52.849,2019-07-23 08:22:18.895,20,7286.526428222656,14573.052856445312,patchxDahu28,26.046,539.7426983868635,normal,normal,LU,C,64,normal normal
2081,patch_normal_LU_C_64_1,388.76490020751953,386.1498718261719,3258.2686767578125,3251.1454162597656,2019-07-23 08:27:56.043,2019-07-23 08:28:22.074,1,7284.3288650512695,14568.657730102539,patchxDahu28,26.031,539.5799159297237,patch,normal,LU,C,64,patch normal
2166,patch_normal_LU_C_64_2,404.5312271118164,397.9516143798828,3373.212677001953,3364.4791259765625,2019-07-23 08:28:25.079,2019-07-23 08:28:52.105,2,7540.174644470215,15080.34928894043,patchxDahu28,27.026,538.5839031764439,patch,normal,LU,C,64,patch normal
2254,patch_normal_LU_C_64_3,405.96763610839844,399.60245513916016,3380.688232421875,3373.4805603027344,2019-07-23 08:28:55.110,2019-07-23 08:29:22.139,3,7559.738883972168,15119.477767944336,patchxDahu28,27.029,539.9813488551548,patch,normal,LU,C,64,patch normal
2342,patch_normal_LU_C_64_4,412.1323699951172,395.8985595703125,3382.508331298828,3376.3715209960938,2019-07-23 08:29:25.144,2019-07-23 08:29:52.170,4,7566.910781860352,15133.821563720703,patchxDahu28,27.026,540.4936272757394,patch,normal,LU,C,64,patch normal
2430,patch_normal_LU_C_64_5,409.4273147583008,400.16658782958984,3378.884033203125,3369.449951171875,2019-07-23 08:29:55.176,2019-07-23 08:30:22.202,5,7557.927886962891,15115.855773925781,patchxDahu28,27.026,539.8519919259207,patch,normal,LU,C,64,patch normal
2518,patch_normal_LU_C_64_6,390.16741943359375,393.0939636230469,3259.2117309570312,3254.7890014648438,2019-07-23 08:30:25.206,2019-07-23 08:30:51.233,6,7297.262115478516,14594.524230957031,patchxDahu28,26.027,540.53793447989,patch,normal,LU,C,64,patch normal
2603,patch_normal_LU_C_64_7,408.0727310180664,397.0829620361328,3368.2957153320312,3359.2788696289062,2019-07-23 08:30:54.238,2019-07-23 08:31:21.269,7,7532.730278015137,15065.460556030273,patchxDahu28,27.031,538.0521627153669,patch,normal,LU,C,64,patch normal
2693,patch_normal_LU_C_64_8,412.09358978271484,399.69325256347656,3377.277618408203,3372.7219848632812,2019-07-23 08:31:25.276,2019-07-23 08:31:52.303,8,7561.786445617676,15123.572891235352,patchxDahu28,27.027,540.1276032584054,patch,normal,LU,C,64,patch normal
2781,patch_normal_LU_C_64_9,399.8794250488281,391.0701599121094,3259.145751953125,3255.9129638671875,2019-07-23 08:31:55.309,2019-07-23 08:32:21.334,9,7306.00830078125,14612.0166015625,patchxDahu28,26.025,541.1858000578703,patch,normal,LU,C,64,patch normal
2866,patch_normal_LU_C_64_10,413.3259582519531,400.9921875,3372.6492309570312,3365.0941467285156,2019-07-23 08:32:24.339,2019-07-23 08:32:51.367,10,7552.0615234375,15104.123046875,patchxDahu28,27.028,539.4329659598214,patch,normal,LU,C,64,patch normal
2954,patch_normal_LU_C_64_11,412.82872772216797,403.48963165283203,3371.9269104003906,3364.6161499023438,2019-07-23 08:32:54.373,2019-07-23 08:33:21.403,11,7552.861419677734,15105.722839355469,patchxDahu28,27.03,539.4901014055524,patch,normal,LU,C,64,patch normal
3042,patch_normal_LU_C_64_12,411.6302795410156,398.47571563720703,3378.5823364257812,3375.089141845703,2019-07-23 08:33:24.409,2019-07-23 08:33:51.438,12,7563.777473449707,15127.554946899414,patchxDahu28,27.029,540.2698195321219,patch,normal,LU,C,64,patch normal
3130,patch_normal_LU_C_64_13,399.61949920654297,389.58666229248047,3258.2036743164062,3254.4300537109375,2019-07-23 08:33:54.444,2019-07-23 08:34:20.472,13,7301.839889526367,14603.679779052734,patchxDahu28,26.028,540.877028853805,patch,normal,LU,C,64,patch normal
3215,patch_normal_LU_C_64_14,412.4902648925781,404.18749237060547,3367.8375549316406,3357.2205505371094,2019-07-23 08:34:23.476,2019-07-23 08:34:50.507,14,7541.735862731934,15083.471725463867,patchxDahu28,27.031,538.6954187665667,patch,normal,LU,C,64,patch normal
3303,patch_normal_LU_C_64_15,414.5476760864258,400.3100280761719,3378.0737915039062,3369.6907958984375,2019-07-23 08:34:53.512,2019-07-23 08:35:20.540,15,7562.622291564941,15125.244583129883,patchxDahu28,27.028,540.187306540353,patch,normal,LU,C,64,patch normal
3391,patch_normal_LU_C_64_16,418.44104766845703,398.0743865966797,3377.857940673828,3363.8949279785156,2019-07-23 08:35:23.545,2019-07-23 08:35:50.575,16,7558.2683029174805,15116.536605834961,patchxDahu28,27.03,539.8763073512486,patch,normal,LU,C,64,patch normal
3479,patch_normal_LU_C_64_17,413.69405364990234,398.75274658203125,3370.565887451172,3359.673797607422,2019-07-23 08:35:53.580,2019-07-23 08:36:20.609,17,7542.686485290527,15085.372970581055,patchxDahu28,27.029,538.7633203778948,patch,normal,LU,C,64,patch normal
3567,patch_normal_LU_C_64_18,412.86305236816406,396.95960235595703,3369.8495178222656,3357.60498046875,2019-07-23 08:36:23.614,2019-07-23 08:36:50.644,18,7537.277153015137,15074.554306030273,patchxDahu28,27.03,538.3769395010812,patch,normal,LU,C,64,patch normal
3657,patch_normal_LU_C_64_19,398.22265625,390.75211334228516,3257.436553955078,3255.1629943847656,2019-07-23 08:36:54.649,2019-07-23 08:37:20.673,19,7301.574317932129,14603.148635864258,patchxDahu28,26.024,540.8573568838614,patch,normal,LU,C,64,patch normal
3744,patch_normal_LU_C_64_20,400.2162551879883,389.92417907714844,3258.4945678710938,3255.8509826660156,2019-07-23 08:37:24.678,2019-07-23 08:37:50.702,20,7304.485984802246,14608.971969604492,patchxDahu28,26.024,541.0730359112775,patch,normal,LU,C,64,patch normal
3872,normal_normal_CG_C_32_1,237.94888305664062,56.65949249267578,1491.9792175292969,502.36651611328125,2019-07-23 08:43:26.371,2019-07-23 08:43:38.383,1,2288.9541091918945,4577.908218383789,patchxDahu28,12.012,352.1467860295222,normal,normal,CG,C,32,normal normal
3915,normal_normal_CG_C_32_2,223.90320587158203,51.543540954589844,1380.6376647949219,462.2965087890625,2019-07-23 08:43:41.388,2019-07-23 08:43:52.396,2,2118.3809204101562,4236.7618408203125,patchxDahu28,11.008,353.06348673502606,normal,normal,CG,C,32,normal normal
3957,normal_normal_CG_C_32_3,225.49806213378906,51.56065368652344,1383.6015319824219,498.7620544433594,2019-07-23 08:43:56.401,2019-07-23 08:44:07.407,3,2159.4223022460938,4318.8446044921875,patchxDahu28,11.006,359.9037170410156,normal,normal,CG,C,32,normal normal
3997,normal_normal_CG_C_32_4,240.75415802001953,56.28001403808594,1495.0814514160156,500.2519226074219,2019-07-23 08:44:10.411,2019-07-23 08:44:22.423,4,2292.367546081543,4584.735092163086,patchxDahu28,12.012,352.67193016639123,normal,normal,CG,C,32,normal normal
4040,normal_normal_CG_C_32_5,224.76263427734375,51.46710205078125,1386.1720886230469,458.70538330078125,2019-07-23 08:44:25.430,2019-07-23 08:44:36.438,5,2121.107208251953,4242.214416503906,patchxDahu28,11.008,353.5178680419922,normal,normal,CG,C,32,normal normal
4081,normal_normal_CG_C_32_6,241.1097869873047,56.15100860595703,1496.9392700195312,496.46136474609375,2019-07-23 08:44:39.442,2019-07-23 08:44:51.456,6,2290.6614303588867,4581.322860717773,patchxDahu28,12.014,352.4094508244441,normal,normal,CG,C,32,normal normal
4124,normal_normal_CG_C_32_7,225.31239318847656,51.471435546875,1387.2417602539062,452.0648193359375,2019-07-23 08:44:54.461,2019-07-23 08:45:05.469,7,2116.0904083251953,4232.180816650391,patchxDahu28,11.008,352.6817347208659,normal,normal,CG,C,32,normal normal
4163,normal_normal_CG_C_32_8,241.86212921142578,56.25244140625,1497.0704040527344,485.72271728515625,2019-07-23 08:45:08.475,2019-07-23 08:45:20.484,8,2280.9076919555664,4561.815383911133,patchxDahu28,12.009,350.90887568547174,normal,normal,CG,C,32,normal normal
4206,normal_normal_CG_C_32_9,224.96393585205078,51.532859802246094,1387.7802124023438,511.1841125488281,2019-07-23 08:45:23.490,2019-07-23 08:45:34.496,9,2175.4611206054688,4350.9222412109375,patchxDahu28,11.006,362.5768534342448,normal,normal,CG,C,32,normal normal
4246,normal_normal_CG_C_32_10,241.9499053955078,56.256011962890625,1496.1759338378906,494.24627685546875,2019-07-23 08:45:37.501,2019-07-23 08:45:49.514,10,2288.628128051758,4577.256256103516,patchxDahu28,12.013,352.0966350848858,normal,normal,CG,C,32,normal normal
4289,normal_normal_CG_C_32_11,226.1067123413086,51.477325439453125,1386.6791076660156,452.7265625,2019-07-23 08:45:52.519,2019-07-23 08:46:03.528,11,2116.9897079467773,4233.979415893555,patchxDahu28,11.009,352.8316179911296,normal,normal,CG,C,32,normal normal
4330,normal_normal_CG_C_32_12,224.41565704345703,51.578880310058594,1386.0918273925781,453.6703186035156,2019-07-23 08:46:06.533,2019-07-23 08:46:17.547,12,2115.7566833496094,4231.513366699219,patchxDahu28,11.014,352.62611389160156,normal,normal,CG,C,32,normal normal
4370,normal_normal_CG_C_32_13,242.02843475341797,56.283775329589844,1496.6833190917969,495.0628967285156,2019-07-23 08:46:20.552,2019-07-23 08:46:32.567,13,2290.0584259033203,4580.116851806641,patchxDahu28,12.015,352.3166809082031,normal,normal,CG,C,32,normal normal
4412,normal_normal_CG_C_32_14,226.73712158203125,51.49739074707031,1385.8632507324219,451.75579833984375,2019-07-23 08:46:35.573,2019-07-23 08:46:46.582,14,2115.853561401367,4231.707122802734,patchxDahu28,11.009,352.6422602335612,normal,normal,CG,C,32,normal normal
4452,normal_normal_CG_C_32_15,225.32925415039062,51.55804443359375,1385.9349975585938,446.64300537109375,2019-07-23 08:46:49.586,2019-07-23 08:47:00.596,15,2109.465301513672,4218.930603027344,patchxDahu28,11.01,351.5775502522786,normal,normal,CG,C,32,normal normal
4494,normal_normal_CG_C_32_16,224.87194061279297,51.560882568359375,1385.0558166503906,443.8382263183594,2019-07-23 08:47:04.601,2019-07-23 08:47:15.611,16,2105.3268661499023,4210.653732299805,patchxDahu28,11.01,350.8878110249837,normal,normal,CG,C,32,normal normal
4534,normal_normal_CG_C_32_17,242.42935943603516,56.144927978515625,1501.2978210449219,485.3446350097656,2019-07-23 08:47:18.616,2019-07-23 08:47:30.629,17,2285.2167434692383,4570.433486938477,patchxDahu28,12.013,351.57180668757513,normal,normal,CG,C,32,normal normal
4577,normal_normal_CG_C_32_18,226.75802612304688,51.472740173339844,1386.5628051757812,464.1458435058594,2019-07-23 08:47:33.634,2019-07-23 08:47:44.642,18,2128.9394149780273,4257.878829956055,patchxDahu28,11.008,354.8232358296712,normal,normal,CG,C,32,normal normal
4618,normal_normal_CG_C_32_19,224.4391632080078,51.577064514160156,1385.3362121582031,444.9325256347656,2019-07-23 08:47:47.647,2019-07-23 08:47:58.660,19,2106.2849655151367,4212.569931030273,patchxDahu28,11.013,351.04749425252277,normal,normal,CG,C,32,normal normal
4657,normal_normal_CG_C_32_20,243.0476531982422,56.37549591064453,1497.0791625976562,493.6227722167969,2019-07-23 08:48:01.665,2019-07-23 08:48:13.674,20,2290.12508392334,4580.25016784668,patchxDahu28,12.009,352.3269359882061,normal,normal,CG,C,32,normal normal
4741,patch_normal_CG_C_32_1,221.20844268798828,52.50909423828125,1371.8395080566406,470.7941589355469,2019-07-23 08:53:48.883,2019-07-23 08:53:59.891,1,2116.351203918457,4232.702407836914,patchxDahu28,11.008,352.7252006530762,patch,normal,CG,C,32,patch normal
4781,patch_normal_CG_C_32_2,239.52645111083984,56.30047607421875,1485.5665588378906,502.5596008300781,2019-07-23 08:54:02.896,2019-07-23 08:54:14.907,2,2283.9530868530273,4567.906173706055,patchxDahu28,12.011,351.3773979773888,patch,normal,CG,C,32,patch normal
4824,patch_normal_CG_C_32_3,223.70516204833984,51.60057067871094,1384.7347717285156,485.4150390625,2019-07-23 08:54:17.913,2019-07-23 08:54:28.920,3,2145.4555435180664,4290.911087036133,patchxDahu28,11.007,357.57592391967773,patch,normal,CG,C,32,patch normal
4864,patch_normal_CG_C_32_4,222.19491577148438,51.691619873046875,1383.0610961914062,462.4331970214844,2019-07-23 08:54:31.924,2019-07-23 08:54:42.932,4,2119.380828857422,4238.761657714844,patchxDahu28,11.008,353.2301381429036,patch,normal,CG,C,32,patch normal
4904,patch_normal_CG_C_32_5,221.0014190673828,51.578582763671875,1375.9063415527344,460.5719299316406,2019-07-23 08:54:45.936,2019-07-23 08:54:56.949,5,2109.0582733154297,4218.116546630859,patchxDahu28,11.013,351.5097122192383,patch,normal,CG,C,32,patch normal
4946,patch_normal_CG_C_32_6,224.1292495727539,51.55945587158203,1385.4934387207031,463.0788879394531,2019-07-23 08:55:00.955,2019-07-23 08:55:11.962,6,2124.261032104492,4248.522064208984,patchxDahu28,11.007,354.0435053507487,patch,normal,CG,C,32,patch normal
4987,patch_normal_CG_C_32_7,240.12303924560547,56.277435302734375,1495.1884155273438,499.5352478027344,2019-07-23 08:55:14.966,2019-07-23 08:55:26.985,7,2291.124137878418,4582.248275756836,patchxDahu28,12.019,352.4806365966797,patch,normal,CG,C,32,patch normal
5029,patch_normal_CG_C_32_8,224.02391052246094,51.57677459716797,1386.1679992675781,460.23870849609375,2019-07-23 08:55:29.990,2019-07-23 08:55:40.997,8,2122.007392883301,4244.014785766602,patchxDahu28,11.007,353.6678988138835,patch,normal,CG,C,32,patch normal
5070,patch_normal_CG_C_32_9,240.12581634521484,56.31507873535156,1495.1372985839844,500.33160400390625,2019-07-23 08:55:44.001,2019-07-23 08:55:56.014,9,2291.909797668457,4583.819595336914,patchxDahu28,12.013,352.60150733360877,patch,normal,CG,C,32,patch normal
5112,patch_normal_CG_C_32_10,224.3570327758789,51.576759338378906,1385.8825988769531,459.37005615234375,2019-07-23 08:55:59.021,2019-07-23 08:56:10.028,10,2121.1864471435547,4242.372894287109,patchxDahu28,11.007,353.5310745239258,patch,normal,CG,C,32,patch normal
5152,patch_normal_CG_C_32_11,223.6988067626953,51.52222442626953,1386.3907470703125,456.4466247558594,2019-07-23 08:56:13.033,2019-07-23 08:56:24.042,11,2118.0584030151367,4236.116806030273,patchxDahu28,11.009,353.00973383585614,patch,normal,CG,C,32,patch normal
5192,patch_normal_CG_C_32_12,240.93270111083984,56.263587951660156,1493.5103454589844,526.2683410644531,2019-07-23 08:56:27.046,2019-07-23 08:56:39.054,12,2316.9749755859375,4633.949951171875,patchxDahu28,12.008,356.4576885516827,patch,normal,CG,C,32,patch normal
5235,patch_normal_CG_C_32_13,226.14878845214844,51.514503479003906,1384.1519470214844,445.6685791015625,2019-07-23 08:56:42.061,2019-07-23 08:56:53.069,13,2107.483818054199,4214.967636108398,patchxDahu28,11.008,351.2473030090332,patch,normal,CG,C,32,patch normal
5275,patch_normal_CG_C_32_14,224.63259887695312,51.52928924560547,1388.0126953125,446.8018798828125,2019-07-23 08:56:56.073,2019-07-23 08:57:07.082,14,2110.976463317871,4221.952926635742,patchxDahu28,11.009,351.8294105529785,patch,normal,CG,C,32,patch normal
5315,patch_normal_CG_C_32_15,241.46924591064453,56.25450134277344,1494.9013977050781,484.27655029296875,2019-07-23 08:57:10.087,2019-07-23 08:57:22.099,15,2276.901695251465,4553.80339050293,patchxDahu28,12.012,350.29256850022534,patch,normal,CG,C,32,patch normal
5359,patch_normal_CG_C_32_16,225.86807250976562,51.569183349609375,1383.1721801757812,442.1259460449219,2019-07-23 08:57:25.105,2019-07-23 08:57:36.113,16,2102.735382080078,4205.470764160156,patchxDahu28,11.008,350.4558970133464,patch,normal,CG,C,32,patch normal
5398,patch_normal_CG_C_32_17,226.0900650024414,51.59696960449219,1386.2124938964844,444.44970703125,2019-07-23 08:57:39.118,2019-07-23 08:57:50.126,17,2108.349235534668,4216.698471069336,patchxDahu28,11.008,351.391539255778,patch,normal,CG,C,32,patch normal
5438,patch_normal_CG_C_32_18,224.4375,51.601158142089844,1387.2615356445312,447.6557312011719,2019-07-23 08:57:53.131,2019-07-23 08:58:04.138,18,2110.955924987793,4221.911849975586,patchxDahu28,11.007,351.8259874979655,patch,normal,CG,C,32,patch normal
5478,patch_normal_CG_C_32_19,241.46224212646484,56.345550537109375,1499.6788635253906,519.3200073242188,2019-07-23 08:58:07.143,2019-07-23 08:58:19.156,19,2316.8066635131836,4633.613327026367,patchxDahu28,12.013,356.4317943866436,patch,normal,CG,C,32,patch normal
5521,patch_normal_CG_C_32_20,224.54178619384766,51.61151123046875,1387.5238037109375,487.7768249511719,2019-07-23 08:58:22.160,2019-07-23 08:58:33.166,20,2151.453926086426,4302.907852172852,patchxDahu28,11.006,358.5756543477376,patch,normal,CG,C,32,patch normal
5603,normal_normal_EP_B_1_1,597.043083190918,335.7546920776367,4557.216033935547,3400.7779541015625,2019-07-23 09:04:07.805,2019-07-23 09:05:19.847,1,8890.791763305664,17781.583526611328,patchxDahu28,72.042,243.5833359809771,normal,normal,EP,B,1,normal normal
5826,normal_normal_EP_B_1_2,572.4206695556641,320.75289154052734,4398.629058837891,3209.881317138672,2019-07-23 09:05:22.851,2019-07-23 09:06:31.901,2,8501.683937072754,17003.367874145508,patchxDahu28,69.05,242.90525534493582,normal,normal,EP,B,1,normal normal
6040,normal_normal_EP_B_1_3,596.6709060668945,335.23607635498047,4605.137542724609,3455.1204223632812,2019-07-23 09:06:34.906,2019-07-23 09:07:46.946,3,8992.164947509766,17984.32989501953,patchxDahu28,72.04,246.36068349341824,normal,normal,EP,B,1,normal normal
6263,normal_normal_EP_B_1_4,596.8622894287109,335.5296859741211,4617.883026123047,3406.7158203125,2019-07-23 09:07:49.951,2019-07-23 09:09:01.991,4,8956.990821838379,17913.981643676758,patchxDahu28,72.04,245.39700881748982,normal,normal,EP,B,1,normal normal
6486,normal_normal_EP_B_1_5,597.4901428222656,335.3714370727539,4623.050598144531,3444.399200439453,2019-07-23 09:09:04.995,2019-07-23 09:10:17.035,5,9000.311378479004,18000.622756958008,patchxDahu28,72.04,246.5838733829864,normal,normal,EP,B,1,normal normal
6709,normal_normal_EP_B_1_6,605.9723052978516,339.84649658203125,4683.585357666016,3385.590118408203,2019-07-23 09:10:20.040,2019-07-23 09:11:33.093,6,9014.994277954102,18029.988555908203,patchxDahu28,73.053,243.6484939987595,normal,normal,EP,B,1,normal normal
6935,normal_normal_EP_B_1_7,572.9995956420898,321.28174591064453,4441.687927246094,3197.603546142578,2019-07-23 09:11:36.100,2019-07-23 09:12:45.150,7,8533.572814941406,17067.145629882812,patchxDahu28,69.05,243.81636614118304,normal,normal,EP,B,1,normal normal
7149,normal_normal_EP_B_1_8,597.3559799194336,335.1897201538086,4637.107269287109,3392.6840209960938,2019-07-23 09:12:48.155,2019-07-23 09:14:00.205,8,8962.336990356445,17924.67398071289,patchxDahu28,72.05,245.54347918784782,normal,normal,EP,B,1,normal normal
7372,normal_normal_EP_B_1_9,581.1855392456055,326.0278549194336,4494.3809814453125,3243.46533203125,2019-07-23 09:14:03.209,2019-07-23 09:15:13.261,9,8645.059707641602,17290.119415283203,patchxDahu28,70.052,243.5228086659606,normal,normal,EP,B,1,normal normal
7589,normal_normal_EP_B_1_10,589.6928558349609,330.61570739746094,4556.123840332031,3438.236785888672,2019-07-23 09:15:16.266,2019-07-23 09:16:27.309,10,8914.669189453125,17829.33837890625,patchxDahu28,71.043,247.62969970703125,normal,normal,EP,B,1,normal normal
