,Unnamed: 0,target,RAPL_ENERGY_DRAM_0,RAPL_ENERGY_DRAM_1,RAPL_ENERGY_PKG_0,RAPL_ENERGY_PKG_1,begin,end,entryNumber,RAPL_ENERGY_DRAM_all,RAPL_ENERGY_PKG_all,machineName,time,powers_av_all,type,methode,bench,class,Nbprocess,y_ax
1016,74328,patch_normal_CG_C_32_17,192.92491149902344,43.14032745361328,1352.503173828125,570.8214111328125,2019-06-08 01:56:53.772,2019-06-08 01:57:04.780,17,236.06523895263672,1923.3245849609373,allmodes,11.008,160.27704874674478,patch,normal,CG,C,32,patch normal
1017,74370,patch_normal_CG_C_32_18,196.50030517578125,43.14778900146485,1371.7708740234375,567.0606384277344,2019-06-08 01:57:08.785,2019-06-08 01:57:19.793,18,239.6480941772461,1938.8315124511719,allmodes,11.008,161.5692927042643,patch,normal,CG,C,32,patch normal
1018,74410,patch_normal_CG_C_32_19,195.84994506835938,43.04766082763672,1371.7758178710938,559.6187438964844,2019-06-08 01:57:22.798,2019-06-08 01:57:33.806,19,238.8976058959961,1931.3945617675781,allmodes,11.008,160.94954681396484,patch,normal,CG,C,32,patch normal
1019,74450,patch_normal_CG_C_32_20,194.48278045654297,45.448204040527344,1367.0933532714846,563.6674194335938,2019-06-08 01:57:36.811,2019-06-08 01:57:47.819,20,239.9309844970703,1930.7607727050781,allmodes,11.008,160.8967310587565,patch,normal,CG,C,32,patch normal
1020,74491,patch_normal_CG_C_32_21,193.02755737304688,43.08663940429688,1356.4070739746096,556.6649475097656,2019-06-08 01:57:50.824,2019-06-08 01:58:01.836,21,236.11419677734372,1913.072021484375,allmodes,11.012,159.42266845703125,patch,normal,CG,C,32,patch normal
1021,74532,patch_normal_CG_C_32_22,196.19283294677732,42.98196411132813,1370.83740234375,590.3998413085938,2019-06-08 01:58:05.843,2019-06-08 01:58:16.850,22,239.17479705810547,1961.237243652344,allmodes,11.007,163.43643697102866,patch,normal,CG,C,32,patch normal
1022,74572,patch_normal_CG_C_32_23,196.232177734375,42.74061584472656,1372.1160888671875,560.8331604003906,2019-06-08 01:58:19.855,2019-06-08 01:58:30.864,23,238.9727935791016,1932.9492492675781,allmodes,11.009,161.0791041056315,patch,normal,CG,C,32,patch normal
1023,74612,patch_normal_CG_C_32_24,192.6845245361328,42.75300598144531,1355.2545776367188,556.1298828125,2019-06-08 01:58:33.868,2019-06-08 01:58:44.877,24,235.4375305175781,1911.3844604492188,allmodes,11.009,159.28203837076822,patch,normal,CG,C,32,patch normal
1024,74654,patch_normal_CG_C_32_25,196.41544342041016,43.06652069091797,1369.9549255371096,577.087646484375,2019-06-08 01:58:48.884,2019-06-08 01:58:59.891,25,239.4819641113281,1947.0425720214844,allmodes,11.007,162.25354766845703,patch,normal,CG,C,32,patch normal
1025,74695,patch_normal_CG_C_32_26,196.5230407714844,42.84907531738281,1371.780517578125,564.6532592773438,2019-06-08 01:59:02.896,2019-06-08 01:59:13.904,26,239.3721160888672,1936.4337768554688,allmodes,11.008,161.3694814046224,patch,normal,CG,C,32,patch normal
1026,74734,patch_normal_CG_C_32_27,195.5552673339844,42.894134521484375,1368.9133605957034,563.5814819335938,2019-06-08 01:59:16.909,2019-06-08 01:59:27.916,27,238.44940185546875,1932.4948425292969,allmodes,11.007,161.0412368774414,patch,normal,CG,C,32,patch normal
1027,74774,patch_normal_CG_C_32_28,194.19823455810547,42.9337158203125,1366.2860717773438,559.3457336425781,2019-06-08 01:59:30.921,2019-06-08 01:59:41.932,28,237.131950378418,1925.6318054199216,allmodes,11.011,160.4693171183268,patch,normal,CG,C,32,patch normal
1028,74816,patch_normal_CG_C_32_29,195.7700042724609,43.02366638183594,1371.127685546875,560.1392822265625,2019-06-08 01:59:45.937,2019-06-08 01:59:56.945,29,238.79367065429688,1931.2669677734373,allmodes,11.008,160.93891398111978,patch,normal,CG,C,32,patch normal
1029,74856,patch_normal_CG_C_32_30,195.72916412353518,42.93616485595703,1377.3457946777344,564.1239929199219,2019-06-08 01:59:59.951,2019-06-08 02:00:10.958,30,238.6653289794922,1941.469787597656,allmodes,11.007,161.78914896647134,patch,normal,CG,C,32,patch normal
1030,74896,patch_normal_CG_C_32_31,194.8915100097656,43.035057067871094,1370.848876953125,571.8107604980469,2019-06-08 02:00:13.963,2019-06-08 02:00:24.971,31,237.92656707763672,1942.6596374511719,allmodes,11.008,161.888303120931,patch,normal,CG,C,32,patch normal
1031,74936,patch_normal_CG_C_32_32,208.82613372802732,47.08157348632813,1474.8751525878906,608.7802124023438,2019-06-08 02:00:27.976,2019-06-08 02:00:39.984,32,255.90770721435547,2083.6553649902344,allmodes,12.008,160.28118192232571,patch,normal,CG,C,32,patch normal
1032,74979,patch_normal_CG_C_32_33,197.1017837524414,42.99616241455078,1376.5971374511719,566.0943298339844,2019-06-08 02:00:42.990,2019-06-08 02:00:53.996,33,240.0979461669922,1942.691467285156,allmodes,11.005999999999998,161.89095560709634,patch,normal,CG,C,32,patch normal
1033,75019,patch_normal_CG_C_32_34,194.99991607666016,42.93939208984375,1371.465087890625,562.9201049804689,2019-06-08 02:00:57.001,2019-06-08 02:01:08.009,34,237.9393081665039,1934.3851928710935,allmodes,11.008,161.19876607259116,patch,normal,CG,C,32,patch normal
1034,75060,patch_normal_CG_C_32_35,193.4211578369141,43.3105697631836,1360.4756774902346,568.9250183105469,2019-06-08 02:01:11.015,2019-06-08 02:01:22.025,35,236.73172760009768,1929.4006958007806,allmodes,11.01,160.78339131673178,patch,normal,CG,C,32,patch normal
1035,75099,patch_normal_CG_C_32_36,209.0360107421875,47.29067993164063,1474.6752319335938,609.3315124511719,2019-06-08 02:01:25.030,2019-06-08 02:01:37.039,36,256.32669067382807,2084.0067443847656,allmodes,12.009,160.30821110652045,patch,normal,CG,C,32,patch normal
1036,75142,patch_normal_CG_C_32_37,196.5242462158203,43.09154510498047,1377.1585693359375,567.9718627929688,2019-06-08 02:01:40.046,2019-06-08 02:01:51.054,37,239.6157913208008,1945.1304321289065,allmodes,11.008,162.09420267740884,patch,normal,CG,C,32,patch normal
1037,75182,patch_normal_CG_C_32_38,196.11614990234372,43.00849914550781,1376.202880859375,592.2732849121094,2019-06-08 02:01:54.058,2019-06-08 02:02:05.065,38,239.1246490478516,1968.4761657714844,allmodes,11.007,164.03968048095703,patch,normal,CG,C,32,patch normal
1038,75222,patch_normal_CG_C_32_39,195.531005859375,43.194725036621094,1369.9085693359375,562.83154296875,2019-06-08 02:02:08.070,2019-06-08 02:02:19.083,39,238.7257308959961,1932.7401123046875,allmodes,11.013,161.06167602539062,patch,normal,CG,C,32,patch normal
1039,75262,patch_normal_CG_C_32_40,193.31634521484372,43.13975524902344,1360.4488220214846,556.5893859863281,2019-06-08 02:02:22.089,2019-06-08 02:02:33.102,40,236.4561004638672,1917.0382080078125,allmodes,11.013,159.75318400065103,patch,normal,CG,C,32,patch normal
1040,75304,patch_normal_CG_C_32_41,197.0219039916992,43.268211364746094,1377.4429016113281,564.35888671875,2019-06-08 02:02:37.107,2019-06-08 02:02:48.114,41,240.2901153564453,1941.8017883300781,allmodes,11.007,161.8168156941732,patch,normal,CG,C,32,patch normal
1041,75344,patch_normal_CG_C_32_42,196.2835998535156,43.45160675048828,1376.18798828125,588.6891784667969,2019-06-08 02:02:51.118,2019-06-08 02:03:02.126,42,239.7352066040039,1964.8771667480469,allmodes,11.008,163.73976389567056,patch,normal,CG,C,32,patch normal
1042,75384,patch_normal_CG_C_32_43,194.665771484375,43.56420135498047,1370.65966796875,561.0610656738281,2019-06-08 02:03:05.131,2019-06-08 02:03:16.139,43,238.22997283935547,1931.7207336425781,allmodes,11.008,160.9767278035482,patch,normal,CG,C,32,patch normal
1043,75424,patch_normal_CG_C_32_44,209.57271575927732,47.64635467529297,1470.4040832519531,607.7998657226562,2019-06-08 02:03:19.144,2019-06-08 02:03:31.153,44,257.2190704345703,2078.2039489746094,allmodes,12.009,159.8618422288161,patch,normal,CG,C,32,patch normal
1044,75467,patch_normal_CG_C_32_45,197.44354248046875,43.59587097167969,1377.0720520019531,563.1139526367188,2019-06-08 02:03:34.160,2019-06-08 02:03:45.168,45,241.03941345214844,1940.1860046386719,allmodes,11.008,161.68216705322266,patch,normal,CG,C,32,patch normal
1045,75507,patch_normal_CG_C_32_46,196.02362823486328,43.1121826171875,1375.8791198730469,563.8329162597656,2019-06-08 02:03:48.173,2019-06-08 02:03:59.181,46,239.1358108520508,1939.7120361328125,allmodes,11.008,161.64266967773438,patch,normal,CG,C,32,patch normal
1046,75547,patch_normal_CG_C_32_47,194.3277130126953,43.19778442382813,1366.5314025878904,569.6792297363281,2019-06-08 02:04:02.186,2019-06-08 02:04:13.196,47,237.52549743652344,1936.2106323242188,allmodes,11.01,161.35088602701822,patch,normal,CG,C,32,patch normal
1047,75587,patch_normal_CG_C_32_48,192.5747375488281,43.68290710449219,1354.9669189453125,560.0328369140625,2019-06-08 02:04:16.201,2019-06-08 02:04:27.209,48,236.2576446533203,1914.999755859375,allmodes,11.008,159.58331298828125,patch,normal,CG,C,32,patch normal
1048,75629,patch_normal_CG_C_32_49,197.09991455078125,43.216400146484375,1376.8934936523438,561.0888061523439,2019-06-08 02:04:31.214,2019-06-08 02:04:42.222,49,240.3163146972656,1937.9822998046875,allmodes,11.008,161.49852498372397,patch,normal,CG,C,32,patch normal
1049,75669,patch_normal_CG_C_32_50,195.65414428710938,43.32100677490234,1375.4817199707031,565.7032165527344,2019-06-08 02:04:45.227,2019-06-08 02:04:56.234,50,238.9751510620117,1941.1849365234373,allmodes,11.007,161.76541137695312,patch,normal,CG,C,32,patch normal
1050,75709,patch_normal_CG_C_32_51,193.83739471435547,43.33502960205078,1361.914794921875,561.4936828613281,2019-06-08 02:04:59.239,2019-06-08 02:05:10.251,51,237.17242431640625,1923.4084777832031,allmodes,11.012,160.28403981526694,patch,normal,CG,C,32,patch normal
1051,75751,patch_normal_CG_C_32_52,196.5359344482422,43.151458740234375,1376.8653564453125,558.9967041015625,2019-06-08 02:05:14.256,2019-06-08 02:05:25.264,52,239.68739318847656,1935.862060546875,allmodes,11.008,161.32183837890625,patch,normal,CG,C,32,patch normal
1052,75791,patch_normal_CG_C_32_53,195.5114898681641,43.38865661621094,1375.766357421875,562.0486450195311,2019-06-08 02:05:28.269,2019-06-08 02:05:39.277,53,238.900146484375,1937.8150024414065,allmodes,11.008,161.48458353678384,patch,normal,CG,C,32,patch normal
1053,75831,patch_normal_CG_C_32_54,193.76097106933597,43.69587707519531,1371.2184143066404,559.3057861328125,2019-06-08 02:05:42.282,2019-06-08 02:05:53.293,54,237.45684814453125,1930.524200439453,allmodes,11.011,160.87701670328775,patch,normal,CG,C,32,patch normal
1054,75871,patch_normal_CG_C_32_55,208.73950958251956,47.35063934326172,1477.1543273925781,635.2953186035156,2019-06-08 02:05:56.299,2019-06-08 02:06:08.308,55,256.09014892578125,2112.4496459960933,allmodes,12.009,162.49612661508414,patch,normal,CG,C,32,patch normal
1055,75914,patch_normal_CG_C_32_56,196.0575485229492,43.346046447753906,1376.1491088867188,592.7445068359375,2019-06-08 02:06:11.313,2019-06-08 02:06:22.320,56,239.40359497070312,1968.893615722656,allmodes,11.007,164.07446797688803,patch,normal,CG,C,32,patch normal
1056,75954,patch_normal_CG_C_32_57,194.42952728271484,43.56385803222656,1366.591827392578,561.8524780273439,2019-06-08 02:06:25.326,2019-06-08 02:06:36.341,57,237.9933853149414,1928.4443054199216,allmodes,11.015,160.7036921183268,patch,normal,CG,C,32,patch normal
1057,75996,patch_normal_CG_C_32_58,196.20674896240237,43.28831481933594,1373.3485412597654,558.1488952636719,2019-06-08 02:06:40.348,2019-06-08 02:06:51.356,58,239.49506378173828,1931.4974365234373,allmodes,11.008,160.95811971028647,patch,normal,CG,C,32,patch normal
1058,76036,patch_normal_CG_C_32_59,197.07982635498047,42.98863220214844,1376.7107238769531,563.8615112304688,2019-06-08 02:06:54.361,2019-06-08 02:07:05.368,59,240.0684585571289,1940.5722351074216,allmodes,11.007,161.7143529256185,patch,normal,CG,C,32,patch normal
1059,76076,patch_normal_CG_C_32_60,195.24687957763672,43.17619323730469,1374.7210083007812,561.5596313476561,2019-06-08 02:07:08.373,2019-06-08 02:07:19.381,60,238.4230728149414,1936.2806396484373,allmodes,11.008,161.35671997070312,patch,normal,CG,C,32,patch normal
1060,76116,patch_normal_CG_C_32_61,193.1286163330078,43.41596221923828,1361.6883544921875,559.5975341796875,2019-06-08 02:07:22.387,2019-06-08 02:07:33.399,61,236.5445785522461,1921.285888671875,allmodes,11.012,160.1071573893229,patch,normal,CG,C,32,patch normal
1061,76158,patch_normal_CG_C_32_62,197.00364685058597,43.44343566894531,1377.3211669921875,560.9721374511719,2019-06-08 02:07:37.404,2019-06-08 02:07:48.412,62,240.44708251953125,1938.2933044433594,allmodes,11.008,161.52444203694662,patch,normal,CG,C,32,patch normal
1062,76198,patch_normal_CG_C_32_63,196.10118103027344,43.67382049560547,1376.3531494140625,557.4816284179689,2019-06-08 02:07:51.417,2019-06-08 02:08:02.425,63,239.7750015258789,1933.8347778320312,allmodes,11.008,161.15289815266928,patch,normal,CG,C,32,patch normal
1063,76238,patch_normal_CG_C_32_64,195.49633026123047,43.67871856689453,1371.018310546875,559.1852722167969,2019-06-08 02:08:05.430,2019-06-08 02:08:16.438,64,239.175048828125,1930.2035827636719,allmodes,11.008,160.8502985636393,patch,normal,CG,C,32,patch normal
1064,76278,patch_normal_CG_C_32_65,209.1129913330078,47.51422882080078,1481.7110595703125,607.28369140625,2019-06-08 02:08:19.443,2019-06-08 02:08:31.452,65,256.6272201538086,2088.9947509765625,allmodes,12.009,160.69190392127402,patch,normal,CG,C,32,patch normal
1065,76321,patch_normal_CG_C_32_66,196.61761474609372,43.51089477539063,1377.5487365722656,563.4774780273438,2019-06-08 02:08:34.458,2019-06-08 02:08:45.465,66,240.1285095214844,1941.0262145996094,allmodes,11.007,161.75218454996744,patch,normal,CG,C,32,patch normal
1066,76361,patch_normal_CG_C_32_67,193.67261505126956,43.52755737304688,1361.1187744140625,559.4115905761719,2019-06-08 02:08:48.470,2019-06-08 02:08:59.480,67,237.2001724243164,1920.5303649902344,allmodes,11.01,160.04419708251953,patch,normal,CG,C,32,patch normal
1067,76403,patch_normal_CG_C_32_68,196.62530517578125,43.41085815429688,1374.3492736816404,561.6847534179689,2019-06-08 02:09:03.485,2019-06-08 02:09:14.494,68,240.0361633300781,1936.0340270996094,allmodes,11.009,161.33616892496744,patch,normal,CG,C,32,patch normal
1068,76443,patch_normal_CG_C_32_69,196.97953033447263,43.43521118164063,1376.5344848632812,565.2005615234375,2019-06-08 02:09:17.499,2019-06-08 02:09:28.506,69,240.41474151611328,1941.7350463867188,allmodes,11.007,161.8112538655599,patch,normal,CG,C,32,patch normal
1069,76483,patch_normal_CG_C_32_70,195.51453399658203,43.50946807861328,1372.5479736328125,563.0755615234375,2019-06-08 02:09:31.511,2019-06-08 02:09:42.521,70,239.0240020751953,1935.62353515625,allmodes,11.01,161.30196126302084,patch,normal,CG,C,32,patch normal
1070,76523,patch_normal_CG_C_32_71,209.0732727050781,47.18476867675781,1473.6027221679688,608.5379028320312,2019-06-08 02:09:45.527,2019-06-08 02:09:57.536,71,256.258041381836,2082.140625,allmodes,12.009,160.16466346153842,patch,normal,CG,C,32,patch normal
1071,76566,patch_normal_CG_C_32_72,197.43389892578125,43.3997802734375,1377.3700256347656,561.7069091796875,2019-06-08 02:10:00.543,2019-06-08 02:10:11.551,72,240.83367919921875,1939.076934814453,allmodes,11.008,161.5897445678711,patch,normal,CG,C,32,patch normal
1072,76606,patch_normal_CG_C_32_73,197.25279998779297,43.18727111816406,1376.870361328125,562.0866088867189,2019-06-08 02:10:14.556,2019-06-08 02:10:25.564,73,240.44007110595703,1938.956970214844,allmodes,11.008,161.57974751790366,patch,normal,CG,C,32,patch normal
1073,76646,patch_normal_CG_C_32_74,194.85482025146484,43.263648986816406,1371.3262329101562,561.1714172363281,2019-06-08 02:10:28.569,2019-06-08 02:10:39.585,74,238.11846923828125,1932.4976501464844,allmodes,11.015999999999998,161.04147084554037,patch,normal,CG,C,32,patch normal
1074,76686,patch_normal_CG_C_32_75,193.3830718994141,43.16339111328125,1357.8233947753904,559.2180786132811,2019-06-08 02:10:42.591,2019-06-08 02:10:53.600,75,236.5464630126953,1917.0414733886719,allmodes,11.009,159.75345611572266,patch,normal,CG,C,32,patch normal
1075,76728,patch_normal_CG_C_32_76,196.8677215576172,43.154579162597656,1377.3748779296875,561.4459838867189,2019-06-08 02:10:57.604,2019-06-08 02:11:08.612,76,240.02230072021484,1938.8208618164065,allmodes,11.008,161.5684051513672,patch,normal,CG,C,32,patch normal
1076,76768,patch_normal_CG_C_32_77,193.87850189208984,43.40200805664063,1369.7616577148438,562.2362365722656,2019-06-08 02:11:11.617,2019-06-08 02:11:22.635,77,237.28050994873047,1931.9978942871094,allmodes,11.017999999999999,160.99982452392578,patch,normal,CG,C,32,patch normal
1077,76810,patch_normal_CG_C_32_78,195.91963958740237,43.185935974121094,1377.5885925292969,559.6292419433594,2019-06-08 02:11:26.642,2019-06-08 02:11:37.649,78,239.10557556152344,1937.217834472656,allmodes,11.007,161.43481953938803,patch,normal,CG,C,32,patch normal
1078,76850,patch_normal_CG_C_32_79,193.63819885253903,43.32732391357422,1365.2762451171875,565.219970703125,2019-06-08 02:11:40.654,2019-06-08 02:11:51.672,79,236.96552276611328,1930.4962158203125,allmodes,11.017999999999999,160.87468465169272,patch,normal,CG,C,32,patch normal
1079,76892,patch_normal_CG_C_32_80,196.31871032714844,43.212364196777344,1377.3782043457031,560.0362243652344,2019-06-08 02:11:55.677,2019-06-08 02:12:06.685,80,239.53107452392575,1937.4144287109373,allmodes,11.008,161.45120239257812,patch,normal,CG,C,32,patch normal
1080,76932,patch_normal_CG_C_32_81,193.34941864013672,43.21598815917969,1361.8284301757812,565.3225402832031,2019-06-08 02:12:09.690,2019-06-08 02:12:20.698,81,236.5654067993164,1927.1509704589844,allmodes,11.008,160.59591420491537,patch,normal,CG,C,32,patch normal
1081,76974,patch_normal_CG_C_32_82,196.3296356201172,43.03173065185547,1377.4732055664062,584.4574279785156,2019-06-08 02:12:24.703,2019-06-08 02:12:35.711,82,239.36136627197263,1961.9306335449216,allmodes,11.008,163.4942194620768,patch,normal,CG,C,32,patch normal
1082,77014,patch_normal_CG_C_32_83,196.0090560913086,43.35441589355469,1376.8497009277344,577.6654968261719,2019-06-08 02:12:38.716,2019-06-08 02:12:49.723,83,239.36347198486328,1954.5151977539065,allmodes,11.007,162.8762664794922,patch,normal,CG,C,32,patch normal
1083,77054,patch_normal_CG_C_32_84,194.3938751220703,43.39224243164063,1369.0419311523438,560.3049621582031,2019-06-08 02:12:52.728,2019-06-08 02:13:03.738,84,237.7861175537109,1929.3468933105469,allmodes,11.01,160.7789077758789,patch,normal,CG,C,32,patch normal
1084,77096,patch_normal_CG_C_32_85,195.67171478271484,43.20503234863281,1371.6146240234375,560.0669250488281,2019-06-08 02:13:07.743,2019-06-08 02:13:18.751,85,238.87674713134768,1931.6815490722656,allmodes,11.008,160.9734624226888,patch,normal,CG,C,32,patch normal
1085,77136,patch_normal_CG_C_32_86,196.21702575683597,43.15838623046875,1377.2214965820312,573.7835693359375,2019-06-08 02:13:21.757,2019-06-08 02:13:32.765,86,239.3754119873047,1951.0050659179688,allmodes,11.008,162.58375549316406,patch,normal,CG,C,32,patch normal
1086,77177,patch_normal_CG_C_32_87,194.19483947753903,43.233306884765625,1367.70068359375,558.065185546875,2019-06-08 02:13:35.770,2019-06-08 02:13:46.784,87,237.4281463623047,1925.765869140625,allmodes,11.014000000000001,160.4804890950521,patch,normal,CG,C,32,patch normal
1087,77218,patch_normal_CG_C_32_88,197.21796417236328,43.086463928222656,1377.5015258789062,584.27685546875,2019-06-08 02:13:50.790,2019-06-08 02:14:01.797,88,240.30442810058597,1961.778381347656,allmodes,11.007,163.48153177897134,patch,normal,CG,C,32,patch normal
1088,77258,patch_normal_CG_C_32_89,195.36100006103518,43.186927795410156,1376.2075805664062,574.0967102050781,2019-06-08 02:14:04.802,2019-06-08 02:14:15.810,89,238.5479278564453,1950.3042907714844,allmodes,11.008,162.52535756429037,patch,normal,CG,C,32,patch normal
1089,77298,patch_normal_CG_C_32_90,193.9753570556641,43.25166320800781,1364.62646484375,554.9386901855469,2019-06-08 02:14:18.815,2019-06-08 02:14:29.832,90,237.22702026367188,1919.5651550292969,allmodes,11.017000000000001,159.96376291910806,patch,normal,CG,C,32,patch normal
1090,77340,patch_normal_CG_C_32_91,196.6044006347656,43.017669677734375,1377.3240661621094,573.8177490234375,2019-06-08 02:14:33.838,2019-06-08 02:14:44.847,91,239.6220703125,1951.1418151855469,allmodes,11.009,162.59515126546225,patch,normal,CG,C,32,patch normal
1091,77380,patch_normal_CG_C_32_92,195.9900665283203,43.12488555908203,1376.0320434570312,559.4765625,2019-06-08 02:14:47.852,2019-06-08 02:14:58.859,92,239.11495208740237,1935.5086059570312,allmodes,11.007,161.2923838297526,patch,normal,CG,C,32,patch normal
1092,77420,patch_normal_CG_C_32_93,194.00338745117188,43.26168823242188,1367.5922241210938,562.6104125976561,2019-06-08 02:15:01.865,2019-06-08 02:15:12.874,93,237.26507568359372,1930.20263671875,allmodes,11.009,160.8502197265625,patch,normal,CG,C,32,patch normal
1093,77462,patch_normal_CG_C_32_94,195.45850372314453,43.28976440429688,1373.6404418945312,579.0253295898438,2019-06-08 02:15:16.879,2019-06-08 02:15:27.886,94,238.7482681274414,1952.665771484375,allmodes,11.007,162.7221476236979,patch,normal,CG,C,32,patch normal
1094,77502,patch_normal_CG_C_32_95,196.20516204833984,43.31163024902344,1377.1476745605469,574.9894104003906,2019-06-08 02:15:30.891,2019-06-08 02:15:41.899,95,239.51679229736328,1952.1370849609373,allmodes,11.008,162.67809041341147,patch,normal,CG,C,32,patch normal
1095,77542,patch_normal_CG_C_32_96,192.8887481689453,43.50801849365234,1365.5158386230466,559.6316528320311,2019-06-08 02:15:44.904,2019-06-08 02:15:55.914,96,236.39676666259768,1925.1474914550781,allmodes,11.01,160.4289576212565,patch,normal,CG,C,32,patch normal
1096,77584,patch_normal_CG_C_32_97,196.68663024902344,43.3804931640625,1377.4193725585938,559.1897583007811,2019-06-08 02:15:59.920,2019-06-08 02:16:10.929,97,240.06712341308597,1936.609130859375,allmodes,11.009,161.38409423828125,patch,normal,CG,C,32,patch normal
1097,77624,patch_normal_CG_C_32_98,196.41695404052732,43.126953125,1376.7996520996094,561.2245788574219,2019-06-08 02:16:13.934,2019-06-08 02:16:24.942,98,239.54390716552732,1938.0242309570312,allmodes,11.008,161.50201924641928,patch,normal,CG,C,32,patch normal
1098,77664,patch_normal_CG_C_32_99,194.62396240234372,43.386810302734375,1370.0866394042966,569.64990234375,2019-06-08 02:16:27.947,2019-06-08 02:16:38.958,99,238.0107727050781,1939.7365417480469,allmodes,11.011,161.64471181233725,patch,normal,CG,C,32,patch normal
1099,77704,patch_normal_CG_C_32_100,209.85772705078125,47.240028381347656,1482.6127014160156,611.3699951171875,2019-06-08 02:16:41.963,2019-06-08 02:16:53.972,100,257.0977554321289,2093.982696533203,allmodes,12.009,161.07559204101562,patch,normal,CG,C,32,patch normal
1100,77794,normal_reboot_CG_C_32_1,193.6950912475586,43.07630157470703,1365.677978515625,558.1974487304689,2019-06-08 02:22:30.860,2019-06-08 02:22:41.869,1,236.7713928222656,1923.8754272460935,allmodes,11.009,160.3229522705078,normal,reboot,CG,C,32,normal reboot
1101,77870,normal_reboot_CG_C_32_2,193.78970336914062,42.90984344482422,1361.6490173339846,555.9861755371094,2019-06-08 02:28:12.930,2019-06-08 02:28:23.937,2,236.69954681396484,1917.6351928710935,allmodes,11.007,159.8029327392578,normal,reboot,CG,C,32,normal reboot
1102,77945,normal_reboot_CG_C_32_3,193.1522216796875,42.83040618896485,1368.4831237792966,556.0014953613281,2019-06-08 02:33:54.980,2019-06-08 02:34:05.988,3,235.98262786865237,1924.484619140625,allmodes,11.008,160.37371826171875,normal,reboot,CG,C,32,normal reboot
1103,78019,normal_reboot_CG_C_32_4,193.97840118408203,43.015228271484375,1371.5022888183596,554.7178955078125,2019-06-08 02:39:36.982,2019-06-08 02:39:47.990,4,236.9936294555664,1926.2201843261719,allmodes,11.008,160.51834869384766,normal,reboot,CG,C,32,normal reboot
1104,78093,normal_reboot_CG_C_32_5,206.45443725585938,47.1983642578125,1464.5098876953125,605.3576049804688,2019-06-08 02:45:18.131,2019-06-08 02:45:30.142,5,253.65280151367188,2069.867492675781,allmodes,12.011,159.22057635967548,normal,reboot,CG,C,32,normal reboot
1105,78170,normal_reboot_CG_C_32_6,194.3858108520508,42.682044982910156,1369.3501892089846,559.0511474609375,2019-06-08 02:51:00.988,2019-06-08 02:51:11.995,6,237.0678558349609,1928.4013366699216,allmodes,11.007,160.70011138916016,normal,reboot,CG,C,32,normal reboot
1106,78244,normal_reboot_CG_C_32_7,191.5782928466797,42.91218566894531,1350.6765747070312,553.62646484375,2019-06-08 02:56:42.055,2019-06-08 02:56:53.062,7,234.490478515625,1904.3030395507806,allmodes,11.007,158.6919199625651,normal,reboot,CG,C,32,normal reboot
1107,78316,normal_reboot_CG_C_32_8,191.0503234863281,43.10529327392578,1343.1859436035154,546.9004516601561,2019-06-08 03:02:23.949,2019-06-08 03:02:34.957,8,234.1556167602539,1890.0863952636719,allmodes,11.008,157.507199605306,normal,reboot,CG,C,32,normal reboot
1108,78392,normal_reboot_CG_C_32_9,191.98534393310547,43.21308898925781,1356.3375244140625,549.0054931640625,2019-06-08 03:08:05.800,2019-06-08 03:08:16.807,9,235.19843292236328,1905.343017578125,allmodes,11.007,158.7785847981771,normal,reboot,CG,C,32,normal reboot
1109,78465,normal_reboot_CG_C_32_10,190.39036560058597,44.555641174316406,1350.2112121582034,557.9501953125,2019-06-08 03:13:47.573,2019-06-08 03:13:58.582,10,234.94600677490237,1908.1614074707031,allmodes,11.009,159.0134506225586,normal,reboot,CG,C,32,normal reboot
1110,78538,normal_reboot_CG_C_32_11,207.09314727783203,48.27571105957031,1461.1382141113281,610.7684020996094,2019-06-08 03:19:29.414,2019-06-08 03:19:41.423,11,255.36885833740237,2071.906616210937,allmodes,12.009,159.37743201622598,normal,reboot,CG,C,32,normal reboot
1111,78614,normal_reboot_CG_C_32_12,190.151969909668,43.62030029296875,1343.527801513672,547.3749694824219,2019-06-08 03:25:11.287,2019-06-08 03:25:22.295,12,233.77227020263672,1890.9027709960935,allmodes,11.008,157.57523091634116,normal,reboot,CG,C,32,normal reboot
1112,78688,normal_reboot_CG_C_32_13,191.8233642578125,42.993263244628906,1352.7147521972654,554.7087097167969,2019-06-08 03:30:53.217,2019-06-08 03:31:04.229,13,234.8166275024414,1907.4234619140625,allmodes,11.012,158.95195515950522,normal,reboot,CG,C,32,normal reboot
1113,78761,normal_reboot_CG_C_32_14,192.29105377197263,44.056922912597656,1359.3388671875,562.4861450195311,2019-06-08 03:36:35.041,2019-06-08 03:36:46.051,14,236.3479766845703,1921.8250122070312,allmodes,11.01,160.15208435058594,normal,reboot,CG,C,32,normal reboot
1114,78834,normal_reboot_CG_C_32_15,192.94893646240237,43.44873046875,1359.904296875,553.2835083007811,2019-06-08 03:42:16.617,2019-06-08 03:42:27.630,15,236.39766693115237,1913.1878051757806,allmodes,11.013,159.43231709798178,normal,reboot,CG,C,32,normal reboot
1115,78909,normal_reboot_CG_C_32_16,195.20491790771484,43.24493408203125,1369.0880432128904,554.8434143066406,2019-06-08 03:47:59.131,2019-06-08 03:48:10.140,16,238.4498519897461,1923.9314575195312,allmodes,11.009,160.32762145996094,normal,reboot,CG,C,32,normal reboot
