state;target;timestamp
begin;bin_ep_26;1565642194
end;bin_ep_26;1565642270
begin;docker_ep_27;1565642270
end;docker_ep_27;1565642367
begin;bin_ep_27;1565642372
end;bin_ep_27;1565642450
begin;docker_ep_28;1565642450
end;docker_ep_28;1565642547
begin;bin_ep_28;1565642552
end;bin_ep_28;1565642629
begin;docker_ep_29;1565642629
end;docker_ep_29;1565642725
begin;bin_ep_29;1565642730
end;bin_ep_29;1565642807
begin;docker_ep_30;1565642807
end;docker_ep_30;1565642904
begin;bin_ep_30;1565642909
end;bin_ep_30;1565642984
